fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21
NAR061219021,NAR,JRS_1,JRS,1,R,R-NAR061219021,7,1.1526121525056723,0.5669602034320563,0.6837341254948563,0.7616087952232291,0.8462319946924766,0.9224004907207513,0.99515663934883,1.083154103688515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219021,NAR,LEL_1,LEL,1,R,R-NAR061219021,7,1.265372012723834,0.6781615120453521,0.8040963943669202,0.8674295997117784,0.953373887543581,1.0327375231969387,1.1175005887624834,1.163172447634479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219021,NAR,LSR_1,LSR,1,R,R-NAR061219021,7,1.2134614127563852,0.6304564286318599,0.7270446075735384,0.8186032493893008,0.9050270234587086,0.9795747700737278,1.0643132542161275,1.140572623413265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219021,NAR,MJS_1,MJS,1,R,R-NAR061219021,7,1.213272392100061,0.634888525158311,0.7444448259334592,0.834142778388447,0.9072440837242212,0.9891715815198312,1.0768548850313553,1.1369093855633408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219022,NAR,CJF_1,CJF,1,R,R-NAR061219022,13,1.536731657072605,0.5400773444808988,0.7073553460873753,0.8003561309999521,0.8867996147749764,0.9769198507308343,1.0725864941820482,1.1220747808040972,1.1791312622058954,1.2310707169484993,1.3224165369646343,1.416642905937489,1.4780202107743659,1.5108692749103438,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219022,NAR,CJF_2,CJF,2,R,R-NAR061219022,13,1.5523573729520617,0.5530864932271548,0.6717038952060472,0.8204320240386309,0.8908542102540231,1.0038145679493515,1.0749489035414992,1.1438565270154089,1.2003367058630736,1.2428748773430107,1.340779871611494,1.417571251487205,1.505676719930042,1.5523573729520617,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219022,NAR,CJF_3,CJF,3,R,R-NAR061219022,13,1.5446258737799474,0.5562695518653574,0.6841966293458317,0.8007973499310015,0.895896686395544,0.9777975181326065,1.0649777517606611,1.1430875528822475,1.1842181732913275,1.2532809093820079,1.3306465248658363,1.4144195044350745,1.486505718027911,1.5446258737799474,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219023,NAR,CJF_1,CJF,1,R,R-NAR061219023,15,1.6650931224640582,0.3666895782753344,0.6450084738790065,0.8239462308436074,0.9145987987196303,1.0137804523315048,1.0827825804660756,1.1561204961211422,1.2230687219395773,1.2790919853736886,1.3308079591483315,1.4063707642857024,1.4796516842187133,1.5422071267945963,1.6111807570681391,1.6456675722049106,NA,NA,NA,NA,NA,NA
NAR061219023,NAR,CJF_2,CJF,2,R,R-NAR061219023,15,1.5443712978557338,0.27927347404512404,0.5684037444458263,0.7138087565002924,0.8234948085357136,0.8957124032464979,0.9719487756835947,1.0358689233841893,1.103288065695967,1.1780348323850371,1.2243205198349933,1.3025662811352463,1.3747838758460307,1.4256081241374285,1.4867392083021729,1.5443712978557338,NA,NA,NA,NA,NA,NA
NAR061219023,NAR,CJF_3,CJF,3,R,R-NAR061219023,14,1.561818932908769,0.27884731590651257,0.5528603043992016,0.7214008305114809,0.8261803912414223,0.8873915573740447,0.992436389189593,1.0288859282089793,1.1159198057972648,1.1624656302091607,1.226757137762712,1.3054487159513835,1.3732481954907254,1.438335516301097,1.561818932908769,NA,NA,NA,NA,NA,NA,NA
NAR061219024,NAR,CJF_1,CJF,1,R,R-NAR061219024,13,1.5952515826435623,0.38162671837366,0.5800470465514627,0.7164889966175296,0.8530706091145012,0.9596666100121104,1.0471507484608387,1.1366885959662125,1.2070680268790699,1.2583123182712288,1.3329621068000996,1.4203531369615578,1.5035436407224554,1.56535907933147,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219024,NAR,CJF_2,CJF,2,R,R-NAR061219024,13,1.6390427132545735,0.32704468361761113,0.6128821989534381,0.7763040537377568,0.9139965008373314,1.0258590532276748,1.11400233254102,1.185260638796501,1.2602377531940134,1.3293854378172614,1.4045635262637477,1.482053210391441,1.559442407494647,1.6390427132545735,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219024,NAR,CJF_3,CJF,3,R,R-NAR061219024,13,1.5921274839633657,0.3818945386905324,0.5667919828544411,0.7110823490141064,0.8553727151737712,0.9721991130190318,1.044344296098864,1.1187106874405464,1.199372423805262,1.2609639852196193,1.3310107199584402,1.4137095247037481,1.4880145360850108,1.5921274839633657,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219025,NAR,CJF_1,CJF,1,R,R-NAR061219025,13,1.710733812451238,0.48700036829340804,0.6920509055705225,0.8540291151461707,0.9477440850528628,1.045614070575762,1.1266683799311477,1.2246035700216085,1.2785963065468253,1.3587152854708706,1.4498850823537885,1.5588710904031222,1.6499104781509182,1.6947230575799417,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219025,NAR,CJF_2,CJF,2,R,R-NAR061219025,13,1.6832214412028175,0.4530490610707054,0.6598811018224164,0.8038908717151956,0.9119435047691359,1.0291857220081277,1.090308011698024,1.1899722604682779,1.2469073281139251,1.3155749816005828,1.4202555327068256,1.51991978147708,1.617054968786561,1.6832214412028175,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219025,NAR,CJF_3,CJF,3,R,R-NAR061219025,13,1.6603940906057348,0.4537635775167744,0.6855071751414588,0.8184028029606734,0.9242235549857137,1.035273893675433,1.1140197699063001,1.1897427262627733,1.2587649847610456,1.3365032210337815,1.418463404013064,1.516847902583142,1.605236699059256,1.6603940906057348,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219026,NAR,CJF_1,CJF,1,R,R-NAR061219026,2,0.9810662445118459,0.767923684262745,0.9426134158559976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219026,NAR,CJF_2,CJF,2,R,R-NAR061219026,3,0.9570156977070037,0.5325879323200764,0.7782901962734268,0.9570156977070037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219026,NAR,CJF_3,CJF,3,R,R-NAR061219026,3,0.9543204661496073,0.5383339450490252,0.8169233896308592,0.9543204661496073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219027,NAR,CJF_1,CJF,1,R,R-NAR061219027,3,0.8734346198232324,0.46189535457045316,0.6936061610480961,0.8271013537581344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219027,NAR,CJF_2,CJF,2,R,R-NAR061219027,4,0.8914803669104652,0.46973403478116027,0.7024083252820981,0.7937051145197742,0.8914803669104652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219027,NAR,CJF_3,CJF,3,R,R-NAR061219027,3,0.886113755835638,0.47998940150417796,0.7104351746412902,0.886113755835638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219028,NAR,CJF_1,CJF,1,R,R-NAR061219028,4,1.0097860228929616,0.4225819225685378,0.6638472878498775,0.8773119388728449,0.975386066481392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219028,NAR,CJF_2,CJF,2,R,R-NAR061219028,4,0.9928440273154175,0.41564109417885015,0.6785126652819863,0.8619376480936467,0.9928440273154175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219028,NAR,CJF_3,CJF,3,R,R-NAR061219028,5,0.9967978607419948,0.3647647053439896,0.6464207769332226,0.7562592660734186,0.8527527294908318,0.9967978607419948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219029,NAR,CJF_1,CJF,1,R,R-NAR061219029,3,0.9315487120977427,0.5459332855624267,0.7758834368782752,0.9168597838181917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219029,NAR,CJF_2,CJF,2,R,R-NAR061219029,3,0.8616322063889715,0.4791645563286239,0.7228634052811841,0.8616322063889715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219029,NAR,CJF_3,CJF,3,R,R-NAR061219029,3,0.8846481470611254,0.48443330776185856,0.7227840124378614,0.8846481470611254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219030,NAR,CJF_1,CJF,1,R,R-NAR061219030,2,0.8454568962730584,0.43263883880029363,0.8124222607271776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219030,NAR,CJF_2,CJF,2,R,R-NAR061219030,3,0.8138558944694498,0.30984047234000894,0.6318606207474075,0.8138558944694498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219030,NAR,CJF_3,CJF,3,R,R-NAR061219030,3,0.8614127234476581,0.425504923665114,0.7003900572444778,0.8614127234476581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219031,NAR,CJF_1,CJF,1,R,R-NAR061219031,4,1.1189784827895721,0.5656585456946801,0.828224036372877,1.0152609915722757,1.0998468682731941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219031,NAR,CJF_2,CJF,2,R,R-NAR061219031,4,1.0458686375506143,0.4445767647474713,0.7258106673020381,0.9114066130779421,1.0458686375506143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061219031,NAR,CJF_3,CJF,3,R,R-NAR061219031,4,1.0976956418521429,0.47703666336959916,0.7766075426362851,0.9690571549771727,1.0976956418521429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319001,NAR,CJF_1,CJF,1,R,R-NAR061319001,6,1.2367950439532696,0.5393319941793804,0.7147304401228982,0.8643518762676166,0.9864204456377745,1.119022642882911,1.2025084147046787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319001,NAR,CJF_2,CJF,2,R,R-NAR061319001,6,1.2603022412804676,0.5404051613707742,0.7180264428777465,0.8788667168312445,1.0094322719172135,1.1465176937479726,1.2603022412804676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319001,NAR,CJF_3,CJF,3,R,R-NAR061319001,6,1.2474780763892588,0.539520488425096,0.7186206244485702,0.8593872848857158,0.9850993442723253,1.1194973405047575,1.2474780763892588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319002,NAR,CJF_1,CJF,1,R,R-NAR061319002,3,0.7899055270248622,0.4478730937510739,0.6460826933284203,0.7707028759881085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319002,NAR,CJF_2,CJF,2,R,R-NAR061319002,3,0.7823302986620748,0.43296828324785364,0.6535430690437797,0.7823302986620748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319002,NAR,CJF_3,CJF,3,R,R-NAR061319002,3,0.7553614474028942,0.4189074981720359,0.6480108794408106,0.7553614474028942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319003,NAR,CJF_1,CJF,1,R,R-NAR061319003,4,0.7908406319884975,0.31537407219027386,0.5646156086426515,0.6963641620882816,0.7716019858472681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319003,NAR,CJF_2,CJF,2,R,R-NAR061319003,4,0.7392835075227931,0.2805928603746717,0.51418665209726,0.6441997873780014,0.7392835075227931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319003,NAR,CJF_3,CJF,3,R,R-NAR061319003,4,0.7773121404191677,0.31218699749003087,0.5521375977044035,0.6900953840224672,0.7773121404191677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319005,NAR,CJF_1,CJF,1,R,R-NAR061319005,3,0.8657346927383791,0.5274761040382344,0.737324155175203,0.8481409047389324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319005,NAR,CJF_2,CJF,2,R,R-NAR061319005,3,0.7895116351328194,0.48336539314638527,0.6797866456075783,0.7895116351328194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319005,NAR,CJF_3,CJF,3,R,R-NAR061319005,3,0.7946614106000529,0.477615052588446,0.6599168255304414,0.7946614106000529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319006,NAR,CJF_1,CJF,1,R,R-NAR061319006,3,0.764328078453774,0.33991041131565664,0.608716559359112,0.7464703815184041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319006,NAR,CJF_2,CJF,2,R,R-NAR061319006,3,0.7415691466006251,0.34446504938450956,0.6078573675400146,0.7415691466006251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319006,NAR,CJF_3,CJF,3,R,R-NAR061319006,3,0.7445596629907927,0.3214239282099884,0.5855536297577157,0.7445596629907927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319007,NAR,CJF_1,CJF,1,R,R-NAR061319007,3,0.8632002599811075,0.46783198474059234,0.6946196510958413,0.8276974223573306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319007,NAR,CJF_2,CJF,2,R,R-NAR061319007,3,0.8330888036073092,0.45518431627896366,0.6766912241716911,0.8330888036073092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319007,NAR,CJF_3,CJF,3,R,R-NAR061319007,3,0.8364300894476093,0.4378648503718694,0.6626938657560888,0.8364300894476093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319008,NAR,CJF_1,CJF,1,R,R-NAR061319008,3,0.8582808290506637,0.3785123088145755,0.6081218104371312,0.8011835897832943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319008,NAR,CJF_2,CJF,2,R,R-NAR061319008,3,0.8260969295781583,0.4910487603023184,0.7182962023570139,0.8260969295781583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319008,NAR,CJF_3,CJF,3,R,R-NAR061319008,3,0.8306344873051704,0.5330846515647852,0.7449743488366298,0.8306344873051704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319009,NAR,CJF_1,CJF,1,R,R-NAR061319009,2,0.6305886330380575,0.4572972575056721,0.6007441216665215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319009,NAR,CJF_2,CJF,2,R,R-NAR061319009,2,0.6111924707157312,0.44090653914657335,0.6111924707157312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319009,NAR,CJF_3,CJF,3,R,R-NAR061319009,2,0.6052732515991022,0.4284423621489558,0.6052732515991022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319010,NAR,CJF_1,CJF,1,R,R-NAR061319010,4,0.894798432642795,0.364486917189129,0.6273679406435284,0.7738239657086405,0.8694236541082044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319010,NAR,CJF_2,CJF,2,R,R-NAR061319010,4,0.8879040381999083,0.34796060699647985,0.6258434058087846,0.7554637878495754,0.8879040381999083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319010,NAR,CJF_3,CJF,3,R,R-NAR061319010,4,0.8601973334704859,0.340590661939164,0.6055339707156642,0.7517478949325451,0.8601973334704859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319011,NAR,CJF_1,CJF,1,R,R-NAR061319011,1,0.7805981414832036,0.7233000799827461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319011,NAR,CJF_2,CJF,2,R,R-NAR061319011,3,0.741629863068485,0.3053429339484687,0.5633632810115909,0.741629863068485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319011,NAR,CJF_3,CJF,3,R,R-NAR061319011,3,0.8205809879375926,0.39792294198666833,0.616653213253364,0.8205809879375926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319012,NAR,CJF_1,CJF,1,R,R-NAR061319012,3,0.8078799859478246,0.4589371142894594,0.6482628554979459,0.7759976295462852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319012,NAR,CJF_2,CJF,2,R,R-NAR061319012,3,0.7180379084734414,0.37209446085183856,0.5788631593409939,0.7180379084734414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319012,NAR,CJF_3,CJF,3,R,R-NAR061319012,3,0.8225412352905718,0.4704631930462937,0.6815561233201968,0.8225412352905718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319013,NAR,CJF_1,CJF,1,R,R-NAR061319013,3,0.8235048900570923,0.45371360928683224,0.6717192568223944,0.7910495389388167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319013,NAR,CJF_2,CJF,2,R,R-NAR061319013,3,0.8292631487612029,0.4650048208988299,0.6802706040840748,0.8292631487612029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319013,NAR,CJF_3,CJF,3,R,R-NAR061319013,3,0.7930928905142632,0.4272000760888617,0.6453583552725015,0.7930928905142632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319014,NAR,CJF_1,CJF,1,R,R-NAR061319014,3,0.8286378932323306,0.5209428929714874,0.687054246663392,0.8012666791711208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319014,NAR,CJF_2,CJF,2,R,R-NAR061319014,4,0.733789924229066,0.3941430232781606,0.5994853778992759,0.6684326021688214,0.733789924229066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319014,NAR,CJF_3,CJF,3,R,R-NAR061319014,3,0.7620311415620512,0.4293372959528582,0.6296677871898142,0.7620311415620512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319015,NAR,CJF_1,CJF,1,R,R-NAR061319015,3,0.8123806154043464,0.45344430100824007,0.6727380222517896,0.7887500935577068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319015,NAR,CJF_2,CJF,2,R,R-NAR061319015,3,0.8344534886207664,0.4968678634159189,0.6946130491353881,0.8344534886207664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319015,NAR,CJF_3,CJF,3,R,R-NAR061319015,3,0.8276696905151159,0.4860926648849085,0.699907613942056,0.8276696905151159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319016,NAR,CJF_1,CJF,1,R,R-NAR061319016,4,1.0028101623705123,0.4351075579192092,0.6944986020633533,0.8467213659102515,0.9667652328869836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319016,NAR,CJF_2,CJF,2,R,R-NAR061319016,4,0.9776909814195772,0.409615086317282,0.6711950611409704,0.8498504664581066,0.9776909814195772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319016,NAR,CJF_3,CJF,3,R,R-NAR061319016,4,0.959729747594054,0.4275991047681425,0.6655567958157129,0.8297918978539623,0.959729747594054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319017,NAR,CJF_1,CJF,1,R,R-NAR061319017,5,1.0110610237287736,0.3742985630875274,0.61414804431597,0.776125682115449,0.9010647199562372,0.9884466074034977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319017,NAR,CJF_2,CJF,2,R,R-NAR061319017,5,1.0272982521760254,0.3805371664399034,0.6305755475202857,0.8023128637879084,0.929683014389306,1.0272982521760254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319017,NAR,CJF_3,CJF,3,R,R-NAR061319017,5,1.033423351590405,0.3837620541308595,0.625223896771892,0.8164966221144153,0.9262608880855556,1.033423351590405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319018,NAR,CJF_1,CJF,1,R,R-NAR061319018,6,1.2052671359974285,0.5579147292524501,0.715754294379592,0.8520523207700805,0.9944587845664475,1.1094681466596523,1.1817737429386057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319018,NAR,CJF_2,CJF,2,R,R-NAR061319018,6,1.2223666626692817,0.45408651265891614,0.6865005204175304,0.8199601865399795,0.9468697181776953,1.1039762806283968,1.2223666626692817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319018,NAR,CJF_3,CJF,3,R,R-NAR061319018,6,1.198540912771172,0.4705876144791915,0.6314499448129138,0.7788508636230396,0.9164112509479124,1.0695216712272686,1.198540912771172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319019,NAR,CJF_1,CJF,1,R,R-NAR061319019,8,1.3196705000069553,0.4579067884430575,0.7010348417765775,0.8455641011501935,0.9536213766077146,1.0792402045533134,1.1724402169698522,1.2413277506313996,1.2953547554683553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319019,NAR,CJF_2,CJF,2,R,R-NAR061319019,8,1.2272117823110145,0.4105840757608726,0.619958328483211,0.7575932654852535,0.8685361318722412,0.9706629438419522,1.0701327441183182,1.1493848647889453,1.2272117823110145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319019,NAR,CJF_3,CJF,3,R,R-NAR061319019,8,1.2286903605432395,0.382025055816541,0.6163651089997378,0.750780592996624,0.8639353462425272,0.9784367186405094,1.0756090476573643,1.1648098318481277,1.2286903605432395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319020,NAR,CJF_1,CJF,1,R,R-NAR061319020,6,1.2856897014943682,0.4658596141353435,0.71434633596449,0.8840361688740929,1.0452362112087854,1.182746910188963,1.2663213465991996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319020,NAR,CJF_2,CJF,2,R,R-NAR061319020,6,1.2427738438930445,0.47273610125071186,0.6831025040693369,0.8544873036603737,1.0240776968278469,1.1468175899420865,1.2427738438930445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319020,NAR,CJF_3,CJF,3,R,R-NAR061319020,6,1.2949551657583904,0.4988537273879826,0.7347775535952443,0.8862650160576143,1.0382051987731074,1.1789400506566243,1.2949551657583904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319021,NAR,CJF_1,CJF,1,R,R-NAR061319021,8,1.242314977119539,0.5708134063159157,0.7027468800081409,0.8190062181763171,0.9100416894715823,0.9847797369142117,1.0698981070382279,1.158234501331984,1.2234228174257509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319021,NAR,CJF_2,CJF,2,R,R-NAR061319021,8,1.219067766151803,0.5474793102290837,0.6974515842684168,0.8006880234087576,0.8789370470775825,0.9698657247691242,1.0458595023893198,1.1331534008577848,1.219067766151803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319021,NAR,CJF_3,CJF,3,R,R-NAR061319021,9,1.2118545446930153,0.39757956539379485,0.5596328118517283,0.6848349423466726,0.774843779025345,0.8747570913178904,0.9606666420821828,1.0429833074665922,1.1512338121311219,1.2118545446930153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319022,NAR,CJF_1,CJF,1,R,R-NAR061319022,5,1.1482930754952256,0.5834876830462936,0.7429356266598686,0.9133825753253313,1.0363691731728004,1.1287924701001195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319022,NAR,CJF_2,CJF,2,R,R-NAR061319022,5,1.0952949445713775,0.4557045192616016,0.6867192412833493,0.8678448855352607,0.9937977019199169,1.0952949445713775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319022,NAR,CJF_3,CJF,3,R,R-NAR061319022,5,1.1162525180008316,0.5476907135052991,0.7190196778564983,0.8787848612000981,1.0165292646639523,1.1162525180008316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319023,NAR,CJF_1,CJF,1,R,R-NAR061319023,3,0.9017864765438437,0.5644117090367852,0.7434804134646065,0.871159765113939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319023,NAR,CJF_2,CJF,2,R,R-NAR061319023,3,0.7931334771653732,0.46106099852955523,0.6726094956329096,0.7931334771653732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061319023,NAR,CJF_3,CJF,3,R,R-NAR061319023,3,0.8147933363652367,0.5170829088146922,0.6821189205892305,0.8147933363652367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
