fishid,waterbody,reading,reader,rep,light_type,id,agecap,ann,rad,radcap
M092518J044,M09,NGA_2,NGA,2,J,JUM092518J044,0,NA,NA,0.47003382274986477
M092518J045,M09,JRS_1,JRS,1,J,JUM092518J045,0,NA,NA,0.4117676767303427
M092518J045,M09,NGA_1,NGA,1,J,JUM092518J045,0,NA,NA,0.5797101168385254
M092518J045,M09,NGA_2,NGA,2,J,JUM092518J045,0,NA,NA,0.5424498122049372
M092518J046,M09,JRS_1,JRS,1,J,JUM092518J046,0,NA,NA,0.32052929650101863
M092518J046,M09,NGA_1,NGA,1,J,JUM092518J046,0,NA,NA,0.41158102896169757
M092518J046,M09,NGA_2,NGA,2,J,JUM092518J046,0,NA,NA,0.3745571060922842
M092518J047,M09,JRS_1,JRS,1,J,JUM092518J047,0,NA,NA,0.47001216255077816
M092518J047,M09,NGA_1,NGA,1,J,JUM092518J047,0,NA,NA,0.5420805563426778
M092518J047,M09,NGA_2,NGA,2,J,JUM092518J047,0,NA,NA,0.5080003418668756
M092518J048,M09,JRS_1,JRS,1,J,JUM092518J048,0,NA,NA,0.5283322445184991
M092518J048,M09,NGA_1,NGA,1,J,JUM092518J048,0,NA,NA,0.532190268335722
M092518J048,M09,NGA_2,NGA,2,J,JUM092518J048,0,NA,NA,0.5073861404382022
M092518J049,M09,JRS_1,JRS,1,J,JUM092518J049,0,NA,NA,0.48333458617766595
M092518J049,M09,NGA_1,NGA,1,J,JUM092518J049,0,NA,NA,0.6154245043582109
M092518J049,M09,NGA_2,NGA,2,J,JUM092518J049,0,NA,NA,0.47330120698478645
M092518J050,M09,JRS_1,JRS,1,J,JUM092518J050,0,NA,NA,0.44287319253624274
M092518J050,M09,NGA_1,NGA,1,J,JUM092518J050,0,NA,NA,0.450127022243595
M092518J050,M09,NGA_2,NGA,2,J,JUM092518J050,0,NA,NA,0.3951449299268752
M092518J051,M09,JRS_1,JRS,1,J,JUM092518J051,0,NA,NA,0.4658896105726976
M092518J051,M09,NGA_1,NGA,1,J,JUM092518J051,0,NA,NA,0.6081342932634486
M092518J051,M09,NGA_2,NGA,2,J,JUM092518J051,0,NA,NA,0.5076378698413035
M092518J052,M09,JRS_1,JRS,1,J,JUM092518J052,0,NA,NA,0.4461189568297789
M092518J052,M09,NGA_1,NGA,1,J,JUM092518J052,0,NA,NA,0.5053986815394412
M092518J052,M09,NGA_2,NGA,2,J,JUM092518J052,0,NA,NA,0.5289819246637302
M092518J053,M09,JRS_1,JRS,1,J,JUM092518J053,0,NA,NA,0.34870086281394036
M092518J053,M09,NGA_1,NGA,1,J,JUM092518J053,0,NA,NA,0.58145818778048
M092518J053,M09,NGA_2,NGA,2,J,JUM092518J053,0,NA,NA,0.5756168369156689
M092518J054,M09,JRS_1,JRS,1,J,JUM092518J054,0,NA,NA,0.35657657989914776
M092518J054,M09,NGA_1,NGA,1,J,JUM092518J054,0,NA,NA,0.5657598752363965
M092518J054,M09,NGA_2,NGA,2,J,JUM092518J054,0,NA,NA,0.5272195678909668
M092518J055,M09,JRS_1,JRS,1,J,JUM092518J055,0,NA,NA,0.2959607332827791
M092518J055,M09,NGA_1,NGA,1,J,JUM092518J055,0,NA,NA,0.5558145959531242
M092518J055,M09,NGA_2,NGA,2,J,JUM092518J055,0,NA,NA,0.5384934384664967
M092518J056,M09,JRS_1,JRS,1,J,JUM092518J056,0,NA,NA,0.32863210747443233
M092518J056,M09,NGA_1,NGA,1,J,JUM092518J056,0,NA,NA,0.5069662796973504
M092518J056,M09,NGA_2,NGA,2,J,JUM092518J056,0,NA,NA,0.4765000605891803
M092518J057,M09,JRS_1,JRS,1,J,JUM092518J057,0,NA,NA,0.2867954749880255
M092518J057,M09,NGA_1,NGA,1,J,JUM092518J057,0,NA,NA,0.4747469873122589
M092518J057,M09,NGA_2,NGA,2,J,JUM092518J057,0,NA,NA,0.4099408593118206
M092518J058,M09,JRS_1,JRS,1,J,JUM092518J058,0,NA,NA,0.3610292296706932
M092518J058,M09,NGA_1,NGA,1,J,JUM092518J058,0,NA,NA,0.5124756121307875
M092518J058,M09,NGA_2,NGA,2,J,JUM092518J058,0,NA,NA,0.4905518240853233
M092518J059,M09,JRS_1,JRS,1,J,JUM092518J059,0,NA,NA,0.28932728466774293
M092518J059,M09,NGA_1,NGA,1,J,JUM092518J059,0,NA,NA,0.440291923290747
M092518J059,M09,NGA_2,NGA,2,J,JUM092518J059,0,NA,NA,0.4208210566095237
M092718J001,M09,JRS_1,JRS,1,J,JUM092718J001,0,NA,NA,0.3340109586967804
M092718J001,M09,NGA_1,NGA,1,J,JUM092718J001,0,NA,NA,0.4208204774985265
M092718J001,M09,NGA_2,NGA,2,J,JUM092718J001,0,NA,NA,0.45634920472178797
M092718J003,M09,JRS_1,JRS,1,J,JUM092718J003,0,NA,NA,0.4064117059793469
M092718J003,M09,NGA_1,NGA,1,J,JUM092718J003,0,NA,NA,0.5771799588438655
M092718J003,M09,NGA_2,NGA,2,J,JUM092718J003,0,NA,NA,0.5389645880780388
M092718J004,M09,JRS_1,JRS,1,J,JUM092718J004,1,1,0.4084499067916448,0.5923410277944765
M092718J004,M09,NGA_1,NGA,1,J,JUM092718J004,0,NA,NA,0.7054464993574974
M092718J004,M09,NGA_2,NGA,2,J,JUM092718J004,0,NA,NA,0.759645864839608
M092718J005,M09,JRS_1,JRS,1,J,JUM092718J005,0,NA,NA,0.37148489336813517
M092718J005,M09,NGA_1,NGA,1,J,JUM092718J005,0,NA,NA,0.6201472119840322
M092718J005,M09,NGA_2,NGA,2,J,JUM092718J005,0,NA,NA,0.4827793422464931
M092718J006,M09,JRS_1,JRS,1,J,JUM092718J006,0,NA,NA,0.3998431693951476
M092718J006,M09,NGA_1,NGA,1,J,JUM092718J006,0,NA,NA,0.5623556600313274
M092718J006,M09,NGA_2,NGA,2,J,JUM092718J006,0,NA,NA,0.6668432263098504
M092718J007,M09,JRS_1,JRS,1,J,JUM092718J007,0,NA,NA,0.40529272007615486
M092718J007,M09,NGA_1,NGA,1,J,JUM092718J007,0,NA,NA,0.4311833536788686
M092718J007,M09,NGA_2,NGA,2,J,JUM092718J007,0,NA,NA,0.42414276091610165
M092718J008,M09,JRS_1,JRS,1,J,JUM092718J008,0,NA,NA,0.2362985469457234
M092718J008,M09,NGA_1,NGA,1,J,JUM092718J008,0,NA,NA,0.5584307121906366
M092718J008,M09,NGA_2,NGA,2,J,JUM092718J008,0,NA,NA,0.5380442731882638
M092718J009,M09,JRS_1,JRS,1,J,JUM092718J009,0,NA,NA,0.3257223207319021
M092718J009,M09,NGA_1,NGA,1,J,JUM092718J009,0,NA,NA,0.5972218911635953
M092718J009,M09,NGA_2,NGA,2,J,JUM092718J009,0,NA,NA,0.5468559877833129
M092718J010,M09,JRS_1,JRS,1,J,JUM092718J010,0,NA,NA,0.33073930092114906
M092718J010,M09,NGA_1,NGA,1,J,JUM092718J010,0,NA,NA,0.569467355878219
M092718J010,M09,NGA_2,NGA,2,J,JUM092718J010,0,NA,NA,0.584311762086492
M092718J011,M09,JRS_1,JRS,1,J,JUM092718J011,0,NA,NA,0.35684987331892776
M092718J011,M09,NGA_1,NGA,1,J,JUM092718J011,0,NA,NA,0.5126906041701242
M092718J011,M09,NGA_2,NGA,2,J,JUM092718J011,0,NA,NA,0.5331263231707832
M092718J012,M09,JRS_1,JRS,1,J,JUM092718J012,0,NA,NA,0.39720245871294063
M092718J012,M09,NGA_1,NGA,1,J,JUM092718J012,0,NA,NA,0.5184187336105426
M092718J012,M09,NGA_2,NGA,2,J,JUM092718J012,0,NA,NA,0.49215874412983357
M092718J013,M09,JRS_1,JRS,1,J,JUM092718J013,0,NA,NA,0.35909859207887157
M092718J013,M09,NGA_1,NGA,1,J,JUM092718J013,0,NA,NA,0.5313387351784673
M092718J013,M09,NGA_2,NGA,2,J,JUM092718J013,0,NA,NA,0.48984881150483583
M092718J014,M09,JRS_1,JRS,1,J,JUM092718J014,0,NA,NA,0.4577998405299726
M092718J014,M09,NGA_1,NGA,1,J,JUM092718J014,0,NA,NA,0.5045588594561106
M092718J014,M09,NGA_2,NGA,2,J,JUM092718J014,0,NA,NA,0.424335395316927
M092718J015,M09,JRS_1,JRS,1,J,JUM092718J015,0,NA,NA,0.3284822256823739
M092718J015,M09,NGA_1,NGA,1,J,JUM092718J015,0,NA,NA,0.4484316922712717
M092718J015,M09,NGA_2,NGA,2,J,JUM092718J015,0,NA,NA,0.4873111595502619
M092718J016,M09,JRS_1,JRS,1,J,JUM092718J016,0,NA,NA,0.3824973094834676
M092718J016,M09,NGA_1,NGA,1,J,JUM092718J016,0,NA,NA,0.5423932460956455
M092718J016,M09,NGA_2,NGA,2,J,JUM092718J016,0,NA,NA,0.5416054866685682
M092718J017,M09,JRS_1,JRS,1,J,JUM092718J017,0,NA,NA,0.3586559753795404
M092718J017,M09,NGA_1,NGA,1,J,JUM092718J017,0,NA,NA,0.7204186890093819
M092718J017,M09,NGA_2,NGA,2,J,JUM092718J017,0,NA,NA,0.5866521404622357
M092718J018,M09,JRS_1,JRS,1,J,JUM092718J018,0,NA,NA,0.40726829632602457
M092718J018,M09,NGA_1,NGA,1,J,JUM092718J018,0,NA,NA,0.5618846521117539
M092718J018,M09,NGA_2,NGA,2,J,JUM092718J018,0,NA,NA,0.5647583327455937
M092718J019,M09,JRS_1,JRS,1,J,JUM092718J019,0,NA,NA,0.36566007068222595
M092718J019,M09,NGA_1,NGA,1,J,JUM092718J019,0,NA,NA,0.5800632816606517
M092718J019,M09,NGA_2,NGA,2,J,JUM092718J019,0,NA,NA,0.5889170835634153
M092718J020,M09,JRS_1,JRS,1,J,JUM092718J020,0,NA,NA,0.35184164413606256
M092718J020,M09,NGA_1,NGA,1,J,JUM092718J020,0,NA,NA,0.656572220102225
M092718J020,M09,NGA_2,NGA,2,J,JUM092718J020,0,NA,NA,0.5669228664572222
M092718J021,M09,JRS_1,JRS,1,J,JUM092718J021,0,NA,NA,0.34622676121126233
M092718J021,M09,NGA_1,NGA,1,J,JUM092718J021,0,NA,NA,0.3730586208531832
M092718J021,M09,NGA_2,NGA,2,J,JUM092718J021,0,NA,NA,0.3848762914948004
M092718J022,M09,JRS_1,JRS,1,J,JUM092718J022,0,NA,NA,0.3671542626520318
M092718J022,M09,NGA_1,NGA,1,J,JUM092718J022,0,NA,NA,0.5187771554070013
M092718J022,M09,NGA_2,NGA,2,J,JUM092718J022,0,NA,NA,0.5084559075642497
M092718J023,M09,JRS_1,JRS,1,J,JUM092718J023,0,NA,NA,0.27519008812312235
M092718J023,M09,NGA_1,NGA,1,J,JUM092718J023,0,NA,NA,0.5031011551489755
M092718J023,M09,NGA_2,NGA,2,J,JUM092718J023,0,NA,NA,0.5266554779317867
M092718J024,M09,JRS_1,JRS,1,J,JUM092718J024,0,NA,NA,0.3594969117867492
M092718J024,M09,NGA_1,NGA,1,J,JUM092718J024,0,NA,NA,0.3099127297658883
M092718J024,M09,NGA_2,NGA,2,J,JUM092718J024,0,NA,NA,0.43484272285045183
M092718J025,M09,JRS_1,JRS,1,J,JUM092718J025,0,NA,NA,0.5384551103130802
M092718J025,M09,NGA_1,NGA,1,J,JUM092718J025,0,NA,NA,0.5363038451339561
M092718J025,M09,NGA_2,NGA,2,J,JUM092718J025,0,NA,NA,0.5262667330751759
M092718J026,M09,JRS_1,JRS,1,J,JUM092718J026,0,NA,NA,0.40924025198579195
M092718J026,M09,NGA_1,NGA,1,J,JUM092718J026,0,NA,NA,0.5013886673644953
M092718J026,M09,NGA_2,NGA,2,J,JUM092718J026,0,NA,NA,0.5479260353569839
M092718J027,M09,JRS_1,JRS,1,J,JUM092718J027,0,NA,NA,0.4195619896736495
M092718J027,M09,NGA_1,NGA,1,J,JUM092718J027,0,NA,NA,0.5452121969569237
M092718J027,M09,NGA_2,NGA,2,J,JUM092718J027,0,NA,NA,0.5221439610976254
M092718J028,M09,JRS_1,JRS,1,J,JUM092718J028,0,NA,NA,0.4365166867768018
M092718J028,M09,NGA_1,NGA,1,J,JUM092718J028,0,NA,NA,0.5227599070107533
M092718J028,M09,NGA_2,NGA,2,J,JUM092718J028,0,NA,NA,0.582678902799541
M092718J029,M09,JRS_1,JRS,1,J,JUM092718J029,0,NA,NA,0.330482689717687
M092718J029,M09,NGA_1,NGA,1,J,JUM092718J029,0,NA,NA,0.4848254827138248
M092718J029,M09,NGA_2,NGA,2,J,JUM092718J029,0,NA,NA,0.47877415203597296
M092718J030,M09,JRS_1,JRS,1,J,JUM092718J030,0,NA,NA,0.3571665793712501
M092718J030,M09,NGA_1,NGA,1,J,JUM092718J030,0,NA,NA,0.5043475474268828
M092718J030,M09,NGA_2,NGA,2,J,JUM092718J030,0,NA,NA,0.45710978453369044
M092718J031,M09,JRS_1,JRS,1,J,JUM092718J031,0,NA,NA,0.3537352743519413
M092718J031,M09,NGA_1,NGA,1,J,JUM092718J031,0,NA,NA,0.4396458587582733
M092718J031,M09,NGA_2,NGA,2,J,JUM092718J031,0,NA,NA,0.41562013007928045
M092718J032,M09,JRS_1,JRS,1,J,JUM092718J032,0,NA,NA,0.35085328671258104
M092718J032,M09,NGA_1,NGA,1,J,JUM092718J032,0,NA,NA,0.5776674766394665
M092718J032,M09,NGA_2,NGA,2,J,JUM092718J032,0,NA,NA,0.5321496109944469
M101118J001,M10,JRS_1,JRS,1,J,JUM101118J001,0,NA,NA,0.3410083571323281
M101118J001,M10,NGA_1,NGA,1,J,JUM101118J001,0,NA,NA,0.5519263671653387
M101118J001,M10,NGA_2,NGA,2,J,JUM101118J001,0,NA,NA,0.52008333937602
M101118J002,M10,JRS_1,JRS,1,J,JUM101118J002,0,NA,NA,0.3754039895067472
M101118J002,M10,NGA_1,NGA,1,J,JUM101118J002,0,NA,NA,0.5019642473591087
M101118J002,M10,NGA_2,NGA,2,J,JUM101118J002,0,NA,NA,0.3903992533000645
M101118J003,M10,JRS_1,JRS,1,J,JUM101118J003,0,NA,NA,0.30308006367083257
M101118J003,M10,NGA_1,NGA,1,J,JUM101118J003,0,NA,NA,0.5015442611070318
M101118J003,M10,NGA_2,NGA,2,J,JUM101118J003,0,NA,NA,0.4872995677502605
M101118J004,M10,JRS_1,JRS,1,J,JUM101118J004,0,NA,NA,0.3834453205184747
M101118J004,M10,NGA_1,NGA,1,J,JUM101118J004,0,NA,NA,0.5928634848677053
M101118J004,M10,NGA_2,NGA,2,J,JUM101118J004,0,NA,NA,0.6226920090692233
M101118J005,M10,JRS_1,JRS,1,J,JUM101118J005,0,NA,NA,0.43566665243989255
M101118J005,M10,NGA_1,NGA,1,J,JUM101118J005,0,NA,NA,0.5402606198644113
M101118J005,M10,NGA_2,NGA,2,J,JUM101118J005,0,NA,NA,0.5439460467147557
M101118J006,M10,JRS_1,JRS,1,J,JUM101118J006,0,NA,NA,0.3824973094834679
M101118J006,M10,NGA_1,NGA,1,J,JUM101118J006,0,NA,NA,0.4368951142525572
M101118J006,M10,NGA_2,NGA,2,J,JUM101118J006,0,NA,NA,0.42553850966776735
M101118J007,M10,JRS_1,JRS,1,J,JUM101118J007,1,1,0.31875995129088314,0.3945628549815977
M101118J007,M10,NGA_1,NGA,1,J,JUM101118J007,0,NA,NA,0.5538652674900677
M101118J007,M10,NGA_2,NGA,2,J,JUM101118J007,0,NA,NA,0.5845812994947027
M101118J008,M10,JRS_1,JRS,1,J,JUM101118J008,0,NA,NA,0.35571040034388846
M101118J008,M10,NGA_1,NGA,1,J,JUM101118J008,0,NA,NA,0.47757823202180116
M101118J008,M10,NGA_2,NGA,2,J,JUM101118J008,0,NA,NA,0.5199028531825278
M101118J009,M10,JRS_1,JRS,1,J,JUM101118J009,0,NA,NA,0.4842039455275213
M101118J009,M10,NGA_1,NGA,1,J,JUM101118J009,0,NA,NA,0.4700312576158749
M101118J009,M10,NGA_2,NGA,2,J,JUM101118J009,0,NA,NA,0.45981447985877877
