fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24,date,date2
NAR101520012,NAR,CJF_1,CJF,1,R,R-NAR101520012,5,1.0464009810755397,0.52439582393964,0.6297420626383387,0.7914933814891119,0.9173139660891083,0.9989194285000729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520013,NAR,CJF_1,CJF,1,R,R-NAR101520013,5,1.0222907720997751,0.4771343013772538,0.6239204792477852,0.7464582956653067,0.8452373086100019,0.940762080481489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520014,NAR,CJF_1,CJF,1,R,R-NAR101520014,5,1.0458597221415442,0.49359378254828085,0.6752941046835967,0.7770306922571059,0.8641594000062288,0.9443637723154752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520015,NAR,CJF_1,CJF,1,R,R-NAR101520015,16,1.7734013013402343,0.44521577127252115,0.6459298988766172,0.7838316309450023,0.8938795958015988,0.9836837452349586,1.067601969508045,1.143910241992579,1.2075846508424277,1.2560391561151734,1.3205755782791613,1.3681680702377677,1.4508673585589955,1.4972409145657437,1.5591912967873138,1.6228657056371627,1.6827351385927354,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520016,NAR,CJF_1,CJF,1,R,R-NAR101520016,6,1.1215789902868019,0.3708675743695583,0.5728654174238323,0.7176908702211777,0.8385796105435127,0.9038457881600692,1.00667442808322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520017,NAR,CJF_1,CJF,1,R,R-NAR101520017,9,1.323084356765243,0.41874919413728795,0.6113022569571624,0.6980238934263339,0.8096562659185257,0.9180933690097003,0.9728004849441259,1.0569164446728256,1.1394656829633025,1.2347959988578492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520018,NAR,CJF_1,CJF,1,R,R-NAR101520018,5,1.3543379675342444,0.5781811875544707,0.8241201615037738,0.9713355935793315,1.087566420767229,1.1936452158851778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520019,NAR,CJF_1,CJF,1,R,R-NAR101520019,1,0.959952864938076,0.7096905642568782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520020,NAR,CJF_1,CJF,1,R,R-NAR101520020,3,1.1083099098277087,0.48612020557020535,0.8595855521540761,0.9580266983513458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520021,NAR,CJF_1,CJF,1,R,R-NAR101520021,2,1.1640891082093958,0.6911997044877732,0.993991681538386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520022,NAR,CJF_1,CJF,1,R,R-NAR101520022,3,1.0901634218657452,0.7119946031511385,0.828800092870545,0.9635376606468496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520023,NAR,CJF_1,CJF,1,R,R-NAR101520023,4,1.0491588075650946,0.507428553370582,0.6974056572252888,0.8365117022971742,0.9462060852727052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520024,NAR,CJF_1,CJF,1,R,R-NAR101520024,3,1.0013799284825087,0.6254504642903611,0.7596498123300837,0.8719000044380947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520025,NAR,CJF_1,CJF,1,R,R-NAR101520025,2,0.9180496313819715,0.501701798884882,0.8221223740660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520026,NAR,CJF_1,CJF,1,R,R-NAR101520026,2,0.7970441982987997,0.4014775158440388,0.6699660293604338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520027,NAR,CJF_1,CJF,1,R,R-NAR101520027,0,0.6618021961335429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520028,NAR,CJF_1,CJF,1,R,R-NAR101520028,3,1.047365096148709,0.528166114517086,0.7125613295204409,0.8901592118481074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520029,NAR,CJF_1,CJF,1,R,R-NAR101520029,0,0.6392708324358356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520030,NAR,CJF_1,CJF,1,R,R-NAR101520030,3,1.1513487769199289,0.6065224233630846,0.8694434824158002,1.0168371453767162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520031,NAR,CJF_1,CJF,1,R,R-NAR101520031,3,0.9567287215536473,0.45699814710570996,0.6574493018299759,0.8257368148015105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520032,NAR,CJF_1,CJF,1,R,R-NAR101520032,14,1.6116862450577338,0.45582060329807433,0.6123309723403858,0.7581089229104893,0.8372631886327699,0.9028941783617086,0.9907954723184281,1.060303628605145,1.136573422888532,1.1867893603041202,1.2495358785941661,1.336444477432002,1.403068162279825,1.4590530425732,1.5170233131043434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520033,NAR,CJF_1,CJF,1,R,R-NAR101520033,4,0.9870454899164537,0.4321507066468253,0.619926109721891,0.7557117652444878,0.8743932068610535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520034,NAR,CJF_1,CJF,1,R,R-NAR101520034,4,1.0525464429456628,0.45351321740311856,0.6857205938888884,0.8253573380490049,0.9229462419637707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520035,NAR,CJF_1,CJF,1,R,R-NAR101520035,0,0.7389367892501879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520036,NAR,CJF_1,CJF,1,R,R-NAR101520036,4,1.034590341941763,0.43443163356633563,0.6544603666703857,0.8019539952120893,0.9091646290465696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520037,NAR,CJF_1,CJF,1,R,R-NAR101520037,9,1.272521935056647,0.3586619486594158,0.5843145971551282,0.6858915289886054,0.7830566110963788,0.8495612611782306,0.9519101293160115,1.0558028700624005,1.1185577226727925,1.195539828864719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520038,NAR,CJF_1,CJF,1,R,R-NAR101520038,0,0.5912828045803048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520039,NAR,CJF_1,CJF,1,R,R-NAR101520039,6,1.1563852852030199,0.509731224962257,0.6829727970055985,0.8025190778807872,0.9171806683123674,0.9998116330098045,1.0978053035912596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520040,NAR,CJF_1,CJF,1,R,R-NAR101520040,6,1.1287860259064695,0.4387640422506918,0.6208746875905475,0.7562612133521404,0.869846409910988,0.9493761645074053,1.0527861849631395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520041,NAR,CJF_1,CJF,1,R,R-NAR101520041,4,1.1603436262572706,0.7347139204280966,0.8367420684730317,0.9279764192271551,1.0547728761754274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520042,NAR,CJF_1,CJF,1,R,R-NAR101520042,4,0.9467053934152863,0.4806425169017463,0.6415578534881244,0.7615081334278219,0.8457651967987563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520043,NAR,CJF_1,CJF,1,R,R-NAR101520043,5,1.0025918995553547,0.4520323635813445,0.6253607603258253,0.7239321952472475,0.8632753261599272,0.948211933222174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520044,NAR,CJF_1,CJF,1,R,R-NAR101520044,4,1.2092316304214,0.5988283789630876,0.8220528927468964,0.9635138338486093,1.0845338817797976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520045,NAR,CJF_1,CJF,1,R,R-NAR101520045,3,0.9643996958178651,0.5380898587228525,0.7142077992412503,0.8730953798361132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520046,NAR,CJF_1,CJF,1,R,R-NAR101520046,7,1.2546511340915547,0.4188607532574407,0.6731998805005264,0.8215090212000349,0.9480793916051078,1.0351337503440439,1.125317621196688,1.1980906203015453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520047,NAR,CJF_1,CJF,1,R,R-NAR101520047,21,1.9664454926712687,0.42532885693384814,0.5804232741976998,0.7049829420135766,0.8038492004294286,0.9044652026917201,0.9960694510356464,1.0685713738739382,1.1428230405586686,1.219495377267375,1.2638832206816675,1.3100208079423976,1.358579065227105,1.4279893918638848,1.4717063091006402,1.5178438963613714,1.5580613259052492,1.6514153180956133,1.72149657090993,1.7933275675706852,1.8478059825722453,1.9119670776697075,NA,NA,NA,101520,2020-10-15
NAR101520048,NAR,CJF_1,CJF,1,R,R-NAR101520048,0,0.6899701872721401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520049,NAR,CJF_1,CJF,1,R,R-NAR101520049,0,0.67926223441935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520050,NAR,CJF_1,CJF,1,R,R-NAR101520050,0,0.7383260863258723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520051,NAR,CJF_1,CJF,1,R,R-NAR101520051,2,0.8165894991739673,0.37246215657719084,0.6764744333800434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520052,NAR,CJF_1,CJF,1,R,R-NAR101520052,0,0.48387383501405096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520053,NAR,CJF_1,CJF,1,R,R-NAR101520053,0,0.7402485063052991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520054,NAR,CJF_1,CJF,1,R,R-NAR101520054,0,0.6518662131141092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520055,NAR,CJF_1,CJF,1,R,R-NAR101520055,0,0.69005996849635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520056,NAR,CJF_1,CJF,1,R,R-NAR101520056,3,1.1124227323113733,0.5409799020035458,0.8176860465324948,0.9630364808782447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520057,NAR,CJF_1,CJF,1,R,R-NAR101520057,4,1.0597349887082028,0.5488032773937771,0.6919858097173923,0.7944447366125089,0.9184327837795484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520058,NAR,CJF_1,CJF,1,R,R-NAR101520058,4,1.1614488785673844,0.5177996033269737,0.7558903459232967,0.8920696523341762,1.017223586881717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520059,NAR,CJF_1,CJF,1,R,R-NAR101520059,5,1.2025388771364267,0.5693753114211058,0.823477233158632,0.9093931995001907,0.9731814537944061,1.1007579623828374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520060,NAR,CJF_1,CJF,1,R,R-NAR101520060,4,0.9493951620016015,0.4309066740613627,0.6075255865945023,0.7335431104044753,0.8331510295850261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520061,NAR,CJF_1,CJF,1,R,R-NAR101520061,4,1.0425542164316604,0.5679211107128429,0.7312448237976011,0.8305526456186487,0.9608923598892812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520062,NAR,CJF_1,CJF,1,R,R-NAR101520062,4,0.9911100720172292,0.3977890608906418,0.6172893889391914,0.7544701212509499,0.8847981920041128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520063,NAR,CJF_1,CJF,1,R,R-NAR101520063,0,0.5575796904240606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520064,NAR,CJF_1,CJF,1,R,R-NAR101520064,1,0.7867314179783318,0.5817786626217646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520065,NAR,CJF_1,CJF,1,R,R-NAR101520065,8,1.1906228265641876,0.35748165651103686,0.5218425665989154,0.671791820807129,0.7628021548374422,0.8531028651140833,0.9294650020135057,1.0302196423230614,1.127253098037088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520066,NAR,CJF_1,CJF,1,R,R-NAR101520066,3,0.9137156825942203,0.48292961388179007,0.6541116292003022,0.7973357612868194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520067,NAR,CJF_1,CJF,1,R,R-NAR101520067,22,2.090866009014034,0.4384228354929866,0.583874576130921,0.7396208855751372,0.8624593741109617,0.9477759728886669,1.034637844464554,1.1189315112250757,1.1883165403295852,1.2618150470476452,1.3378817585810687,1.4144708108954933,1.4797423623864543,1.5373092994313187,1.589217486064451,1.6308528534361202,1.6632383335635115,1.7043513601541795,1.7716905252243245,1.8703704888598582,1.9397555179643677,2.0081176150516957,2.0507759144405475,NA,NA,101520,2020-10-15
NAR101520068,NAR,CJF_1,CJF,1,R,R-NAR101520068,6,1.1093063452604444,0.45192979535020233,0.6573102190578922,0.8147265343606326,0.9140523314055893,0.999655145805605,1.071601308413028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520069,NAR,CJF_1,CJF,1,R,R-NAR101520069,4,1.0658126997415462,0.6887355867383808,0.8121589538323016,0.9115862647628907,0.9973203914175561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520070,NAR,CJF_1,CJF,1,R,R-NAR101520070,4,1.0714610236200512,0.519593899892743,0.6948874469763402,0.8581976751967444,0.9679537861617837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520071,NAR,CJF_1,CJF,1,R,R-NAR101520071,4,1.108096201639031,0.5454716324843144,0.7478845315605633,0.8713722752435445,0.9880153369893455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520072,NAR,CJF_1,CJF,1,R,R-NAR101520072,5,0.9353458826188272,0.4549375845839978,0.5476029919100018,0.6385905088268009,0.7394263527327719,0.8099330243331415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520073,NAR,CJF_1,CJF,1,R,R-NAR101520073,4,1.0887969569560758,0.5128544741539653,0.7283494242340451,0.842012246727529,0.9823342490769676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520074,NAR,CJF_1,CJF,1,R,R-NAR101520074,15,1.765430941167349,0.46446377080111145,0.6664859730557386,0.7862317789012316,0.8942683002574117,0.9837265717109888,1.0625684854134752,1.129232502503527,1.2047956359913443,1.27130395058942,1.350770178907007,1.423523144303277,1.4806637303804637,1.523753475999916,1.5852657690299978,1.670352333530679,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520075,NAR,CJF_1,CJF,1,R,R-NAR101520075,10,1.253108752793423,0.41944438000399437,0.575574145754919,0.6950033398872977,0.7847194555406487,0.8747240113021334,0.9306564216904303,1.010468177850772,1.086497747333221,1.1467892246156783,1.1864066625877152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520076,NAR,CJF_1,CJF,1,R,R-NAR101520076,5,0.9783458002175849,0.3646491872075047,0.4807204067912839,0.5828075680517761,0.7125342252336473,0.80454411865816855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520077,NAR,CJF_1,CJF,1,R,R-NAR101520077,4,0.995593636640729,0.4454095524939876,0.6551565700448123,0.7824897299615821,0.8993256412885443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520078,NAR,CJF_1,CJF,1,R,R-NAR101520078,4,1.203916457750753,0.6075667243231404,0.7737795017277816,0.9384481971767273,1.0704102864858926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520079,NAR,CJF_1,CJF,1,R,R-NAR101520079,5,1.121923070562309,0.37327957178667015,0.6362106967237122,0.7929620852157191,0.9049893428490458,1.0048876971325407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520080,NAR,CJF_1,CJF,1,R,R-NAR101520080,4,1.0997847406514243,0.4814115702809056,0.703022701584619,0.8276214458725706,0.9581155534944661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520081,NAR,CJF_1,CJF,1,R,R-NAR101520081,4,0.9878483222521413,0.5045670796034079,0.6828722897822558,0.7852762288414986,0.8884852170435672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520082,NAR,CJF_1,CJF,1,R,R-NAR101520082,9,1.2980046905179479,0.4764399181310782,0.6287063912714694,0.7267878961330332,0.8246821280581389,0.9054913981352396,1.017353236237081,1.1020289537312788,1.165940534896832,1.233718563479482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520083,NAR,CJF_1,CJF,1,R,R-NAR101520083,6,1.0298293672504046,0.4741345137190417,0.5861857039310124,0.6967284616634426,0.8308667233679785,0.9238835071363367,0.974198780309239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520084,NAR,CJF_1,CJF,1,R,R-NAR101520084,3,0.9097411771053657,0.590025660100164,0.688660022798165,0.8089036231250294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520085,NAR,CJF_1,CJF,1,R,R-NAR101520085,0,0.5698275235412126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520086,NAR,CJF_1,CJF,1,R,R-NAR101520086,0,0.467293249850543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520087,NAR,CJF_1,CJF,1,R,R-NAR101520087,4,0.8464136559458377,0.3629777448226729,0.5583378613212647,0.676261573724215,0.7885168910323075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520088,NAR,CJF_1,CJF,1,R,R-NAR101520088,4,0.8679200540202137,0.4300067797884562,0.5959194788309757,0.6632252891750945,0.7479455088096885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520089,NAR,CJF_1,CJF,1,R,R-NAR101520089,3,1.0590550436946893,0.5221874427032283,0.687793683906547,0.9295060823896811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520090,NAR,CJF_1,CJF,1,R,R-NAR101520090,3,0.9176759419770221,0.44695387441988965,0.5981795977523094,0.7699809083021794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520091,NAR,CJF_1,CJF,1,R,R-NAR101520091,4,1.145942476801348,0.5300587779927296,0.7462998859321612,0.8644319008847658,1.0031193686761075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520092,NAR,CJF_1,CJF,1,R,R-NAR101520092,4,1.0342716284034688,0.48183522088643665,0.678353009105738,0.8359862565373488,0.9315612550576007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520093,NAR,CJF_1,CJF,1,R,R-NAR101520093,4,0.9383988854146128,0.416242770939751,0.6227866009489518,0.7288754419862539,0.8561469517305785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520094,NAR,CJF_1,CJF,1,R,R-NAR101520094,0,0.4616061551661393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520095,NAR,CJF_1,CJF,1,R,R-NAR101520095,10,1.6433578107934206,0.5569279467987842,0.7216950712670333,0.9184499054332165,1.0328211773652771,1.0944712740663822,1.187771868964965,1.2603389983305298,1.326728705715687,1.4205796005122189,1.4853184082035282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520096,NAR,CJF_1,CJF,1,R,R-NAR101520096,13,1.4474950234532429,0.2932216520525334,0.48873577637012533,0.6186453784340762,0.7364389559052651,0.8221295278951547,0.9065206574417137,0.981493716129886,1.041751865338632,1.1180739008939924,1.1770078404474782,1.2506566894803908,1.3095658618219486,1.3805415243324135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520097,NAR,CJF_1,CJF,1,R,R-NAR101520097,3,0.9906442555553241,0.5540513978880054,0.7039526098280053,0.8672988735830669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520098,NAR,CJF_1,CJF,1,R,R-NAR101520098,9,1.3062928223573884,0.4464830745296392,0.6644894270029497,0.7574038514108868,0.8882416633213863,0.973537409802297,1.0474688901923808,1.113824193188581,1.188734571152757,1.2408739164021387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520099,NAR,CJF_1,CJF,1,R,R-NAR101520099,5,1.4552654028873022,0.612405305042215,0.9774956970181615,1.1196711016645042,1.2398902210309661,1.363879243134063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520100,NAR,CJF_1,CJF,1,R,R-NAR101520100,7,1.2381543313531624,0.3696332046147303,0.6312779966505333,0.8140360878843929,0.9297677121927685,1.0245275311098472,1.0991990432518635,1.1568194391237636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
NAR101520101,NAR,CJF_1,CJF,1,R,R-NAR101520101,0,0.6696607437438196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101520,2020-10-15
