fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,waterbody
NAR061219022,R-NAR061219022,R,CJF_3,3,13,1.5446258737799474,0.5562695518653574,0.6841966293458317,0.8007973499310015,0.895896686395544,0.9777975181326065,1.0649777517606611,1.1430875528822475,1.1842181732913275,1.2532809093820079,1.3306465248658363,1.4144195044350745,1.486505718027911,1.5446258737799474,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219023,R-NAR061219023,R,CJF_1,1,15,1.608882412142245,0.3283497865837225,0.5996846861778411,0.7680801331098435,0.8681984648456201,0.9493617180484597,1.034670699196044,1.1051703297554358,1.1670792016437515,1.2270648609504884,1.2802333227769351,1.3566522424718566,1.4246300548864959,1.4975018521998467,1.557637162897377,1.608882412142245,NA,NA,NA,NA,NA,NA,NAR
NAR061219023,R-NAR061219023,R,CJF_2,2,15,1.5443712978557338,0.27927347404512404,0.5684037444458263,0.7138087565002924,0.8234948085357136,0.8957124032464979,0.9719487756835947,1.0358689233841893,1.103288065695967,1.1780348323850371,1.2243205198349933,1.3025662811352463,1.3747838758460307,1.4256081241374285,1.4867392083021729,1.5443712978557338,NA,NA,NA,NA,NA,NA,NAR
NAR061219023,R-NAR061219023,R,CJF_3,3,14,1.561818932908769,0.27884731590651257,0.5528603043992016,0.7214008305114809,0.8261803912414223,0.8873915573740447,0.992436389189593,1.0288859282089793,1.1159198057972648,1.1624656302091607,1.226757137762712,1.3054487159513835,1.3732481954907254,1.438335516301097,1.561818932908769,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219024,R-NAR061219024,R,CJF_1,1,13,1.5959391249075279,0.31687622975100144,0.6053612488056919,0.7650121548187669,0.8990818029287121,1.0034612874059976,1.0951429252843148,1.1591888523947371,1.229398138099452,1.2954985180746388,1.3615988980498253,1.4446915950587014,1.5188242217877512,1.5959391249075279,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219024,R-NAR061219024,R,CJF_2,2,13,1.6390427132545735,0.32704468361761113,0.6128821989534381,0.7763040537377568,0.9139965008373314,1.0258590532276748,1.11400233254102,1.185260638796501,1.2602377531940134,1.3293854378172614,1.4045635262637477,1.482053210391441,1.559442407494647,1.6390427132545735,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219024,R-NAR061219024,R,CJF_3,3,13,1.5921274839633657,0.3818945386905324,0.5667919828544411,0.7110823490141064,0.8553727151737712,0.9721991130190318,1.044344296098864,1.1187106874405464,1.199372423805262,1.2609639852196193,1.3310107199584402,1.4137095247037481,1.4880145360850108,1.5921274839633657,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219025,R-NAR061219025,R,CJF_1,1,13,1.7229650016916593,0.513700032701356,0.7299333349598259,0.8782605099747104,0.9645876968584641,1.0827364030634268,1.1606654405402141,1.2427844078779589,1.3106722454364919,1.3802397128764181,1.4740795100138102,1.5805073864191257,1.6668162836178264,1.7229650016916593,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219025,R-NAR061219025,R,CJF_2,2,13,1.6832214412028175,0.4530490610707054,0.6598811018224164,0.8038908717151956,0.9119435047691359,1.0291857220081277,1.090308011698024,1.1899722604682779,1.2469073281139251,1.3155749816005828,1.4202555327068256,1.51991978147708,1.617054968786561,1.6832214412028175,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219025,R-NAR061219025,R,CJF_3,3,13,1.6603940906057348,0.4537635775167744,0.6855071751414588,0.8184028029606734,0.9242235549857137,1.035273893675433,1.1140197699063001,1.1897427262627733,1.2587649847610456,1.3365032210337815,1.418463404013064,1.516847902583142,1.605236699059256,1.6603940906057348,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219026,R-NAR061219026,R,CJF_1,1,3,0.9518068950806747,0.5336363364763436,0.7656204096181685,0.9518068950806747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219026,R-NAR061219026,R,CJF_2,2,3,0.9570156977070037,0.5325879323200764,0.7782901962734268,0.9570156977070037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219026,R-NAR061219026,R,CJF_3,3,3,0.9543204661496073,0.5383339450490252,0.8169233896308592,0.9543204661496073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219027,R-NAR061219027,R,CJF_1,1,3,0.913573979233647,0.49646611737230284,0.7146809296990712,0.913573979233647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219027,R-NAR061219027,R,CJF_2,2,4,0.8914803669104652,0.46973403478116027,0.7024083252820981,0.7937051145197742,0.8914803669104652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219027,R-NAR061219027,R,CJF_3,3,3,0.886113755835638,0.47998940150417796,0.7104351746412902,0.886113755835638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219028,R-NAR061219028,R,CJF_1,1,5,1.0082204522400282,0.4278517486516077,0.6856493758309965,0.7781012156068141,0.8914071172698806,1.0082204522400282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219028,R-NAR061219028,R,CJF_2,2,4,0.9928440273154175,0.41564109417885015,0.6785126652819863,0.8619376480936467,0.9928440273154175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219028,R-NAR061219028,R,CJF_3,3,5,0.9967978607419948,0.3647647053439896,0.6464207769332226,0.7562592660734186,0.8527527294908318,0.9967978607419948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219029,R-NAR061219029,R,CJF_1,1,3,0.9319102192184037,0.5334748095750705,0.783687090061292,0.9319102192184037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219029,R-NAR061219029,R,CJF_2,2,3,0.8616322063889715,0.4791645563286239,0.7228634052811841,0.8616322063889715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219029,R-NAR061219029,R,CJF_3,3,3,0.8846481470611254,0.48443330776185856,0.7227840124378614,0.8846481470611254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219030,R-NAR061219030,R,CJF_1,1,3,0.7844310957911574,0.3591333630635131,0.6362914919054652,0.7844310957911574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219030,R-NAR061219030,R,CJF_2,2,3,0.8138558944694498,0.30984047234000894,0.6318606207474075,0.8138558944694498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219030,R-NAR061219030,R,CJF_3,3,3,0.8614127234476581,0.425504923665114,0.7003900572444778,0.8614127234476581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219031,R-NAR061219031,R,CJF_1,1,4,1.1499150566688419,0.5069590963386498,0.831154714538372,1.0228072239831787,1.1499150566688419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219031,R-NAR061219031,R,CJF_2,2,4,1.0458686375506143,0.4445767647474713,0.7258106673020381,0.9114066130779421,1.0458686375506143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061219031,R-NAR061219031,R,CJF_3,3,4,1.0976956418521429,0.47703666336959916,0.7766075426362851,0.9690571549771727,1.0976956418521429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319001,R-NAR061319001,R,CJF_1,1,6,1.2532370218996145,0.5348230579624811,0.7144977743560915,0.8725022641708882,1.0137973563247153,1.1333272546872915,1.2532370218996145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319001,R-NAR061319001,R,CJF_2,2,6,1.2603022412804676,0.5404051613707742,0.7180264428777465,0.8788667168312445,1.0094322719172135,1.1465176937479726,1.2603022412804676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319001,R-NAR061319001,R,CJF_3,3,6,1.2474780763892588,0.539520488425096,0.7186206244485702,0.8593872848857158,0.9850993442723253,1.1194973405047575,1.2474780763892588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319002,R-NAR061319002,R,CJF_1,1,3,0.7587301046304207,0.426531332426751,0.6343702867610185,0.7587301046304207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319002,R-NAR061319002,R,CJF_2,2,3,0.7823302986620748,0.43296828324785364,0.6535430690437797,0.7823302986620748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319002,R-NAR061319002,R,CJF_3,3,3,0.7553614474028942,0.4189074981720359,0.6480108794408106,0.7553614474028942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319003,R-NAR061319003,R,CJF_1,1,4,0.79411686155894,0.33330912036463173,0.5474394618455888,0.7054693542752021,0.79411686155894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319003,R-NAR061319003,R,CJF_2,2,4,0.7392835075227931,0.2805928603746717,0.51418665209726,0.6441997873780014,0.7392835075227931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319003,R-NAR061319003,R,CJF_3,3,4,0.7773121404191677,0.31218699749003087,0.5521375977044035,0.6900953840224672,0.7773121404191677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319005,R-NAR061319005,R,CJF_1,1,3,0.9302278584884376,0.5900048741974465,0.7901070220514506,0.9302278584884376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319005,R-NAR061319005,R,CJF_2,2,3,0.7895116351328194,0.48336539314638527,0.6797866456075783,0.7895116351328194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319005,R-NAR061319005,R,CJF_3,3,3,0.7946614106000529,0.477615052588446,0.6599168255304414,0.7946614106000529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319006,R-NAR061319006,R,CJF_1,1,3,0.7512952452064037,0.35654465034579297,0.6098262734231827,0.7512952452064037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319006,R-NAR061319006,R,CJF_2,2,3,0.7415691466006251,0.34446504938450956,0.6078573675400146,0.7415691466006251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319006,R-NAR061319006,R,CJF_3,3,3,0.7445596629907927,0.3214239282099884,0.5855536297577157,0.7445596629907927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319007,R-NAR061319007,R,CJF_1,1,3,0.8689932988890745,0.46525914374561517,0.6982849301339848,0.8689932988890745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319007,R-NAR061319007,R,CJF_2,2,3,0.8330888036073092,0.45518431627896366,0.6766912241716911,0.8330888036073092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319007,R-NAR061319007,R,CJF_3,3,3,0.8364300894476093,0.4378648503718694,0.6626938657560888,0.8364300894476093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319008,R-NAR061319008,R,CJF_1,1,2,0.8350738824880805,0.5891390005360256,0.8350738824880805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319008,R-NAR061319008,R,CJF_2,2,3,0.8260969295781583,0.4910487603023184,0.7182962023570139,0.8260969295781583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319008,R-NAR061319008,R,CJF_3,3,3,0.8306344873051704,0.5330846515647852,0.7449743488366298,0.8306344873051704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319009,R-NAR061319009,R,CJF_1,1,2,0.6107624792112749,0.44685824122263457,0.6107624792112749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319009,R-NAR061319009,R,CJF_2,2,2,0.6111924707157312,0.44090653914657335,0.6111924707157312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319009,R-NAR061319009,R,CJF_3,3,2,0.6052732515991022,0.4284423621489558,0.6052732515991022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319010,R-NAR061319010,R,CJF_1,1,4,0.8805247815660717,0.3495474010092534,0.60866466168301,0.7706261245895982,0.8805247815660717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319010,R-NAR061319010,R,CJF_2,2,4,0.8879040381999083,0.34796060699647985,0.6258434058087846,0.7554637878495754,0.8879040381999083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319010,R-NAR061319010,R,CJF_3,3,4,0.8601973334704859,0.340590661939164,0.6055339707156642,0.7517478949325451,0.8601973334704859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319011,R-NAR061319011,R,CJF_1,1,3,0.766186699588945,0.3305775723795615,0.5930574448980419,0.766186699588945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319011,R-NAR061319011,R,CJF_2,2,3,0.741629863068485,0.3053429339484687,0.5633632810115909,0.741629863068485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319011,R-NAR061319011,R,CJF_3,3,3,0.8205809879375926,0.39792294198666833,0.616653213253364,0.8205809879375926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319012,R-NAR061319012,R,CJF_1,1,3,0.7955163233750295,0.45316573922840236,0.6648333969485966,0.7955163233750295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319012,R-NAR061319012,R,CJF_2,2,3,0.7180379084734414,0.37209446085183856,0.5788631593409939,0.7180379084734414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319012,R-NAR061319012,R,CJF_3,3,3,0.8225412352905718,0.4704631930462937,0.6815561233201968,0.8225412352905718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319013,R-NAR061319013,R,CJF_1,1,3,0.8650467152297385,0.48566806465024576,0.7309839158588433,0.8650467152297385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319013,R-NAR061319013,R,CJF_2,2,3,0.8292631487612029,0.4650048208988299,0.6802706040840748,0.8292631487612029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319013,R-NAR061319013,R,CJF_3,3,3,0.7930928905142632,0.4272000760888617,0.6453583552725015,0.7930928905142632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319014,R-NAR061319014,R,CJF_1,1,3,0.7552468754919333,0.43356229569645266,0.6337506710942842,0.7552468754919333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319014,R-NAR061319014,R,CJF_2,2,4,0.733789924229066,0.3941430232781606,0.5994853778992759,0.6684326021688214,0.733789924229066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319014,R-NAR061319014,R,CJF_3,3,3,0.7620311415620512,0.4293372959528582,0.6296677871898142,0.7620311415620512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319015,R-NAR061319015,R,CJF_1,1,3,0.8274118402072623,0.47598013701890274,0.7104061336080263,0.8274118402072623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319015,R-NAR061319015,R,CJF_2,2,3,0.8344534886207664,0.4968678634159189,0.6946130491353881,0.8344534886207664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319015,R-NAR061319015,R,CJF_3,3,3,0.8276696905151159,0.4860926648849085,0.699907613942056,0.8276696905151159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319016,R-NAR061319016,R,CJF_1,1,4,1.0109557114465335,0.44140606982159153,0.6976932134282925,0.8729523276776628,1.0109557114465335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319016,R-NAR061319016,R,CJF_2,2,4,0.9776909814195772,0.409615086317282,0.6711950611409704,0.8498504664581066,0.9776909814195772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319016,R-NAR061319016,R,CJF_3,3,4,0.959729747594054,0.4275991047681425,0.6655567958157129,0.8297918978539623,0.959729747594054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319017,R-NAR061319017,R,CJF_1,1,5,1.021350042831699,0.4323429747629925,0.6065177473951888,0.7693697543358986,0.9306095549498387,1.021350042831699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319017,R-NAR061319017,R,CJF_2,2,5,1.0272982521760254,0.3805371664399034,0.6305755475202857,0.8023128637879084,0.929683014389306,1.0272982521760254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319017,R-NAR061319017,R,CJF_3,3,5,1.033423351590405,0.3837620541308595,0.625223896771892,0.8164966221144153,0.9262608880855556,1.033423351590405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319018,R-NAR061319018,R,CJF_1,1,6,1.2910042954403314,0.6016611987613331,0.787689666742396,0.9150867666845576,1.0667566974766207,1.1821377946828593,1.2910042954403314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319018,R-NAR061319018,R,CJF_2,2,6,1.2223666626692817,0.45408651265891614,0.6865005204175304,0.8199601865399795,0.9468697181776953,1.1039762806283968,1.2223666626692817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319018,R-NAR061319018,R,CJF_3,3,6,1.198540912771172,0.4705876144791915,0.6314499448129138,0.7788508636230396,0.9164112509479124,1.0695216712272686,1.198540912771172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319019,R-NAR061319019,R,CJF_1,1,8,1.2555640630936138,0.4235467901609062,0.6600252334364817,0.8005039511033547,0.902986511826466,1.026002372958876,1.1031124996023047,1.1794467608545662,1.2555640630936138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319019,R-NAR061319019,R,CJF_2,2,8,1.2272117823110145,0.4105840757608726,0.619958328483211,0.7575932654852535,0.8685361318722412,0.9706629438419522,1.0701327441183182,1.1493848647889453,1.2272117823110145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319019,R-NAR061319019,R,CJF_3,3,8,1.2286903605432395,0.382025055816541,0.6163651089997378,0.750780592996624,0.8639353462425272,0.9784367186405094,1.0756090476573643,1.1648098318481277,1.2286903605432395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319020,R-NAR061319020,R,CJF_1,1,6,1.270542962357839,0.46963550079244,0.7218971489329661,0.8754913991956768,1.0359868142259296,1.179038331511877,1.270542962357839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319020,R-NAR061319020,R,CJF_2,2,6,1.2427738438930445,0.47273610125071186,0.6831025040693369,0.8544873036603737,1.0240776968278469,1.1468175899420865,1.2427738438930445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319020,R-NAR061319020,R,CJF_3,3,6,1.2949551657583904,0.4988537273879826,0.7347775535952443,0.8862650160576143,1.0382051987731074,1.1789400506566243,1.2949551657583904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319021,R-NAR061319021,R,CJF_1,1,8,1.1967240267607833,0.5226294664067478,0.6453076198271548,0.7570376628220277,0.8682298207231238,0.9330884030892702,1.0351409025750176,1.1262452916352301,1.1967240267607833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319021,R-NAR061319021,R,CJF_2,2,8,1.219067766151803,0.5474793102290837,0.6974515842684168,0.8006880234087576,0.8789370470775825,0.9698657247691242,1.0458595023893198,1.1331534008577848,1.219067766151803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319021,R-NAR061319021,R,CJF_3,3,9,1.2118545446930153,0.39757956539379485,0.5596328118517283,0.6848349423466726,0.774843779025345,0.8747570913178904,0.9606666420821828,1.0429833074665922,1.1512338121311219,1.2118545446930153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319022,R-NAR061319022,R,CJF_1,1,5,1.1524400989928638,0.5828108497258434,0.7427896962484228,0.9050593913042483,1.0467350479965027,1.1524400989928638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319022,R-NAR061319022,R,CJF_2,2,5,1.0952949445713775,0.4557045192616016,0.6867192412833493,0.8678448855352607,0.9937977019199169,1.0952949445713775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319022,R-NAR061319022,R,CJF_3,3,5,1.1162525180008316,0.5476907135052991,0.7190196778564983,0.8787848612000981,1.0165292646639523,1.1162525180008316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319023,R-NAR061319023,R,CJF_1,1,3,0.8446592462436127,0.5101104486677285,0.7058673758309181,0.8446592462436127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319023,R-NAR061319023,R,CJF_2,2,3,0.7931334771653732,0.46106099852955523,0.6726094956329096,0.7931334771653732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319023,R-NAR061319023,R,CJF_3,3,3,0.8147933363652367,0.5170829088146922,0.6821189205892305,0.8147933363652367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319024,R-NAR061319024,R,CJF_1,1,3,0.7391306362355357,0.3488239160777034,0.5907796956474329,0.7391306362355357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319024,R-NAR061319024,R,CJF_2,2,3,0.7831347180114069,0.36972335878805146,0.628350083222909,0.7831347180114069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319024,R-NAR061319024,R,CJF_3,3,3,0.8367801904173376,0.42972427139355507,0.6787225754496133,0.8367801904173376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319025,R-NAR061319025,R,CJF_1,1,4,1.1466289814410935,0.4973484548469702,0.8236626476032316,1.006168175116629,1.1466289814410935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319025,R-NAR061319025,R,CJF_2,2,4,1.0632884556559474,0.3725278969183396,0.7005297036192142,0.8982841553801162,1.0632884556559474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319025,R-NAR061319025,R,CJF_3,3,4,1.0948516283746135,0.4200425980593032,0.7274159834251874,0.9352594944705955,1.0948516283746135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319026,R-NAR061319026,R,CJF_1,1,9,1.3402760089261458,0.4540885441155518,0.6639577450396283,0.7903978866018513,0.8860491555762141,0.9818387337849557,1.0815179695520292,1.1581876478479056,1.2485143975101143,1.3402760089261458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319026,R-NAR061319026,R,CJF_2,2,9,1.3651137330713015,0.500777445490799,0.6977640705924781,0.8222511151039749,0.9266976357247586,1.0247783769007421,1.1103632109641421,1.1963017396111593,1.287545108564187,1.3651137330713015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319026,R-NAR061319026,R,CJF_3,3,9,1.3543365108689283,0.48252749906829306,0.6947102803802789,0.8217338555641633,0.9081995227359596,1.0177430764604494,1.1134779779109516,1.1921048788205764,1.2745271558884477,1.3543365108689283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
