fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,6,1.0907322523944516
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,7,1.1601855474990652
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,8,1.236610465385142
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,9,1.317165770398093
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,10,1.3901706100709417
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,11,1.4589135962619082
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,12,1.5369520794948253
NAR061119007,R-NAR061119007,R,CJF_3,3,13,NAR,13,1.6006614221257234
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,NA,1.6628379137212461
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,1,0.6076146514224362
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,2,0.7635131643944238
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,3,0.8995367852177569
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,4,0.9861912295058546
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,5,1.067519206972115
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,6,1.1496686899531905
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,7,1.234070653587778
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,8,1.299419230588525
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,9,1.367841793757599
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,10,1.4553177435605122
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,11,1.5313192542049356
NAR061119007,R-NAR061119007,R,JRS_1,1,12,NAR,12,1.608142270364173
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,NA,1.5484971423016893
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,1,0.7048035714821999
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,2,0.8287246802506321
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,3,0.9296186272635135
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,4,1.0176001215170518
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,5,1.091172273954361
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,6,1.165863523896923
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,7,1.2296987588896566
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,8,1.2965277719961608
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,9,1.3715968134903547
NAR061119007,R-NAR061119007,R,LEL_1,1,10,NAR,10,1.450778730603575
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,NA,1.637212030543686
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,1,0.7326093560254932
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,2,0.8569920074382882
