fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
JUM091020J015,JUM,CJF_1,CJF,1,R,R-JUM091020J015,4,0.8812306970611992,0.4338290615190325,0.589588322935906,0.718616189729008,0.7925067989150042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J016,JUM,CJF_1,CJF,1,R,R-JUM091020J016,6,1.3845943145248345,0.5678155554404105,0.8337141710482968,0.971679452694429,1.122909169373646,1.2164291858817424,1.3017527431708564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J017,JUM,CJF_1,CJF,1,R,R-JUM091020J017,4,1.2956223252630887,0.5594143450064768,0.8127734014116488,1.0003126791198549,1.149724043264676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J018,JUM,CJF_1,CJF,1,R,R-JUM091020J018,4,1.196903289104561,0.5595173207445188,0.7354277674314813,0.9224422921795739,1.063374149995778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J019,JUM,CJF_1,CJF,1,R,R-JUM091020J019,6,1.2582424319972836,0.4538877577594154,0.6614278066474326,0.8358465041728852,0.9693624427366798,1.0624411998895469,1.1863134206513377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J020,JUM,CJF_1,CJF,1,R,R-JUM091020J020,4,1.0635558600354151,0.46836498162052853,0.691338566275597,0.834974966094105,0.969470415121876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J021,JUM,CJF_1,CJF,1,R,R-JUM091020J021,4,1.0255447915378588,0.4377359830322063,0.6196582906996477,0.7658671485724498,0.9225228642077833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J022,JUM,CJF_1,CJF,1,R,R-JUM091020J022,5,1.2860206271821064,0.5416615032521764,0.7656623981497579,0.9193873858253185,1.0488465590530045,1.1710576395052668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J023,JUM,CJF_1,CJF,1,R,R-JUM091020J023,2,0.7954228071836749,0.5621819559269217,0.718912579526628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J024,JUM,CJF_1,CJF,1,R,R-JUM091020J024,5,1.1632463639524127,0.5624337792861827,0.7641902387210215,0.9022917371210315,0.9811950681244987,1.0572715648161524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J025,JUM,CJF_1,CJF,1,R,R-JUM091020J025,5,1.0352501546591824,0.47985985459641883,0.6835243664664502,0.7792882419559886,0.8631293750247563,0.9591533698014765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J026,JUM,CJF_1,CJF,1,R,R-JUM091020J026,3,0.8320411115647816,0.44227607194047164,0.6242072028173915,0.7468579992772301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J027,JUM,CJF_1,CJF,1,R,R-JUM091020J027,1,0.6485917227528277,0.4541595520680299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J028,JUM,CJF_1,CJF,1,R,R-JUM091020J028,0,0.7344127578405434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J029,JUM,CJF_1,CJF,1,R,R-JUM091020J029,2,1.0911136656440172,0.6422257411727452,0.8877244336977956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J030,JUM,CJF_1,CJF,1,R,R-JUM091020J030,3,0.8572433325171355,0.3804013566557538,0.575858831827427,0.7283527942400844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091020J031,JUM,CJF_1,CJF,1,R,R-JUM091020J031,4,0.9453326299562561,0.5156228615556331,0.6395830301623202,0.763182442205077,0.862812769739774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J032,JUM,CJF_1,CJF,1,R,R-JUM091120J032,5,1.0429507083480043,0.5032351270927675,0.6433591545007219,0.7638383143844732,0.8720842735294883,0.9597091098616422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J033,JUM,CJF_1,CJF,1,R,R-JUM091120J033,3,1.00404494775956,0.5183037423643091,0.7247973567176145,0.8761666874371172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J034,JUM,CJF_1,CJF,1,R,R-JUM091120J034,5,1.3849594482461993,0.617984826012828,0.8773023659657915,1.040066110331305,1.1593263399127278,1.2942698708429745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J035,JUM,CJF_1,CJF,1,R,R-JUM091120J035,2,0.9854893607355312,0.623396979928629,0.8462606509300584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J036,JUM,CJF_1,CJF,1,R,R-JUM091120J036,5,1.1404923860626761,0.4740697453366965,0.6574334876594551,0.8203784758655972,0.9644499876906221,1.0471427057854772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J037,JUM,CJF_1,CJF,1,R,R-JUM091120J037,2,0.7975676360896544,0.4455876159427397,0.6735255127436955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J038,JUM,CJF_1,CJF,1,R,R-JUM091120J038,3,0.8534551825408785,0.2985647041505607,0.48498021797547236,0.7105783091832896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J039,JUM,CJF_1,CJF,1,R,R-JUM091120J039,2,1.0912764475188774,0.6391450385265842,0.9391915203089491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J040,JUM,CJF_1,CJF,1,R,R-JUM091120J040,3,1.141009615716661,0.5912382973151534,0.8013981720676383,0.9919373833489722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J041,JUM,CJF_1,CJF,1,R,R-JUM091120J041,5,1.0104103653786618,0.3802342150735488,0.5628395348700593,0.6934318421478796,0.8131815066827368,0.9117459314580608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J042,JUM,CJF_1,CJF,1,R,R-JUM091120J042,1,0.6413498778101506,0.4756411707240616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J043,JUM,CJF_1,CJF,1,R,R-JUM091120J043,1,0.7979651655289093,0.6039126050533739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J044,JUM,CJF_1,CJF,1,R,R-JUM091120J044,3,1.0638908748470461,0.34120113081182973,0.6824712877173491,0.9152413464864196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J045,JUM,CJF_1,CJF,1,R,R-JUM091120J045,2,0.9725965047136831,0.6041397867383225,0.838927789127867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J046,JUM,CJF_1,CJF,1,R,R-JUM091120J046,1,0.6850393294244963,0.503843440622796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J047,JUM,CJF_1,CJF,1,R,R-JUM091120J047,5,1.265175524603819,0.5715446643509638,0.7816748038790492,0.9331680987300192,1.0550453850757329,1.1650116379979558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J048,JUM,CJF_1,CJF,1,R,R-JUM091120J048,5,1.5485295093858735,0.589580368933814,0.9211114273607052,1.1059126362919967,1.2453734910152705,1.4090686546626006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J049,JUM,CJF_1,CJF,1,R,R-JUM091120J049,2,0.8669583718762154,0.5412070351851987,0.7287503110777196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J050,JUM,CJF_1,CJF,1,R,R-JUM091120J050,5,1.1185489944123248,0.4139673164397408,0.6353080452242862,0.7771515443532926,0.907990022551703,1.0286049038428737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J051,JUM,CJF_1,CJF,1,R,R-JUM091120J051,2,1.0655062025776432,0.4927270373638116,0.8387582989970954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J052,JUM,CJF_1,CJF,1,R,R-JUM091120J052,1,0.6906782313371916,0.49465551734033286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J053,JUM,CJF_1,CJF,1,R,R-JUM091120J053,2,0.8455117987287738,0.5095364948470099,0.6927779506793574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J054,JUM,CJF_1,CJF,1,R,R-JUM091120J054,4,1.0457355786954947,0.4882323177608483,0.689066273070411,0.8483465621450533,0.9591549903367556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J055,JUM,CJF_1,CJF,1,R,R-JUM091120J055,1,0.7698263868298574,0.5233096803597413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J056,JUM,CJF_1,CJF,1,R,R-JUM091120J056,0,0.6413451997781602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J057,JUM,CJF_1,CJF,1,R,R-JUM091120J057,5,1.090814741050011,0.5499543234882522,0.6949727527420496,0.8038091845179134,0.8898624449205323,1.0167898754353635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J058,JUM,CJF_1,CJF,1,R,R-JUM091120J058,4,1.0378399481911078,0.48926366113848924,0.6719973799357837,0.7933196849196656,0.9085687608013069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J059,JUM,CJF_1,CJF,1,R,R-JUM091120J059,5,1.0097383288173891,0.45735681464800854,0.6205851283215225,0.771557119586542,0.8513062560469429,0.944553955317724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J060,JUM,CJF_1,CJF,1,R,R-JUM091120J060,5,0.9036473776634711,0.3872806714842354,0.5401413574582878,0.6284665485512507,0.7371796839116435,0.8187013711157194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J061,JUM,CJF_1,CJF,1,R,R-JUM091120J061,2,0.827825637575513,0.40989202965976207,0.6591851934228365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J062,JUM,CJF_1,CJF,1,R,R-JUM091120J062,6,1.1465707104980414,0.5058704178909813,0.6545905047556557,0.7909204619621382,0.8938206036784532,0.9910906196849719,1.069580706336707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J063,JUM,CJF_1,CJF,1,R,R-JUM091120J063,2,0.8988076556807352,0.49530192359918784,0.7450149560854161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J064,JUM,CJF_1,CJF,1,R,R-JUM091120J064,6,1.213641134163199,0.48742932170639797,0.6568111373475273,0.8278175489301365,0.9406228371218854,1.0244722558325319,1.1161552698219195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J065,JUM,CJF_1,CJF,1,R,R-JUM091120J065,6,1.0789395068553564,0.3473927405548199,0.5599809484357566,0.7079947436259694,0.8085558428502546,0.9112861431990467,0.9936795738481559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J066,JUM,CJF_1,CJF,1,R,R-JUM091120J066,5,0.9989439153923427,0.39884708914402395,0.5923732037160975,0.7324873860922061,0.8317049145151608,0.9208029925506002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J067,JUM,CJF_1,CJF,1,R,R-JUM091120J067,5,1.5819035880259222,0.691571162084243,0.9767252748513768,1.1850712013524072,1.336468407915881,1.4720339670089198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J068,JUM,CJF_1,CJF,1,R,R-JUM091120J068,6,1.5600838419528245,0.63493365741607255,0.9056784824563159,1.0853269756788857,1.2404154259954672,1.3741731701457454,1.4733906846337936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J069,JUM,CJF_1,CJF,1,R,R-JUM091120J069,5,1.2304297889070714,0.4937130743109031,0.6908743753575064,0.8642760260147546,0.9747835332041801,1.1340537327895375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J070,JUM,CJF_1,CJF,1,R,R-JUM091120J070,4,1.077908035702153,0.5370111388362617,0.6918592982164837,0.8449848633225918,0.9606552736512576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J071,JUM,CJF_1,CJF,1,R,R-JUM091120J071,3,1.016852585925094,0.38178402189743654,0.7059039132801688,0.8611674432427531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J072,JUM,CJF_1,CJF,1,R,R-JUM091120J072,1,0.790412877416837,0.6224529878277728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J073,JUM,CJF_1,CJF,1,R,R-JUM091120J073,5,1.2381266100990402,0.5461358132632099,0.7357482878090286,0.8888945267081635,1.0286701445039845,1.1477838858699783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J074,JUM,CJF_1,CJF,1,R,R-JUM091120J074,4,1.044718741069896,0.4978890763548494,0.7002247439270213,0.8429660029364603,0.9560775190932262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J075,JUM,CJF_1,CJF,1,R,R-JUM091120J075,4,0.9185950998257654,0.4202916722605346,0.5641882074526974,0.6973331817508112,0.7924023753163816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J076,JUM,CJF_1,CJF,1,R,R-JUM091120J076,4,0.9492854878568874,0.48708002183289456,0.6524784736995601,0.8054396476617742,0.8833719174854215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J077,JUM,CJF_1,CJF,1,R,R-JUM091120J077,2,0.8158722900843033,0.4662832606818067,0.684204952940292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J078,JUM,CJF_1,CJF,1,R,R-JUM091120J078,3,0.9557892884322996,0.47506789918772385,0.6930730307213211,0.8258316582530798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J079,JUM,CJF_1,CJF,1,R,R-JUM091120J079,1,0.784963322075457,0.5666243953936185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J080,JUM,CJF_1,CJF,1,R,R-JUM091120J080,4,0.9624535751035694,0.3902889639526857,0.592053301155564,0.768297363170992,0.8667234188255551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J081,JUM,CJF_1,CJF,1,R,R-JUM091120J081,5,1.2813027095025886,0.6138134355916912,0.7785808565976692,0.9298368796402193,1.0810929026827694,1.1801097308408215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J082,JUM,CJF_1,CJF,1,R,R-JUM091120J082,1,0.6868792206386947,0.4986243237218002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J083,JUM,CJF_1,CJF,1,R,R-JUM091120J083,1,0.7229034273488766,0.5830011991980086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J084,JUM,CJF_1,CJF,1,R,R-JUM091120J084,1,0.6901125098217007,0.48463723508012263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J085,JUM,CJF_1,CJF,1,R,R-JUM091120J085,1,0.6974011702856417,0.48678800483350215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J086,JUM,CJF_1,CJF,1,R,R-JUM091120J086,6,1.0421237980053868,0.47967813103083534,0.6292032626035836,0.7370849848696833,0.8025963020917177,0.8997296382959263,0.9831203134431408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J087,JUM,CJF_1,CJF,1,R,R-JUM091120J087,5,1.0517160012696523,0.42636148036608124,0.604738596826436,0.7527319616609893,0.8840956699628231,0.9723104891506316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J089,JUM,CJF_1,CJF,1,R,R-JUM091120J089,5,1.0507602432793115,0.45710878692855456,0.6443557552413708,0.787787766608034,0.9100012336960678,0.9683935979594822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J090,JUM,CJF_1,CJF,1,R,R-JUM091120J090,0,0.38004987171316046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J091,JUM,CJF_1,CJF,1,R,R-JUM091120J091,6,1.2327440372733485,0.4266562464295245,0.6824249035134891,0.8502838265524744,0.9423476807727736,1.0481339914604308,1.13700840025005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J092,JUM,CJF_1,CJF,1,R,R-JUM091120J092,0,0.5748821898024444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J093,JUM,CJF_1,CJF,1,R,R-JUM091120J093,4,1.172508962170329,0.4186671111783403,0.6784990098054839,0.9180411771408215,1.1289934262118069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J094,JUM,CJF_1,CJF,1,R,R-JUM091120J094,1,0.5270964260725977,0.3822702850113548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J095,JUM,CJF_1,CJF,1,R,R-JUM091120J095,4,1.250224259047653,0.5989630786428849,0.8072410292929185,0.9706104166325169,1.1319473114616108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J096,JUM,CJF_1,CJF,1,R,R-JUM091120J096,6,1.425238105140013,0.6026202995055934,0.856891023711374,1.0298793901869405,1.1574203213125298,1.263829524960168,1.3566916689861037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J097,JUM,CJF_1,CJF,1,R,R-JUM091120J097,2,0.8450240479561149,0.5211679494465542,0.697299229185666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J098,JUM,CJF_1,CJF,1,R,R-JUM091120J098,4,1.1518771477122391,0.5307484408814503,0.7419459405092208,0.9088898689231162,1.0131908007751012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J099,JUM,CJF_1,CJF,1,R,R-JUM091120J099,4,0.9837875989623397,0.4559001059449006,0.6506081811466177,0.7869590349053517,0.9092261067855674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J100,JUM,CJF_1,CJF,1,R,R-JUM091120J100,1,0.7435808900171895,0.5470994525232452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J101,JUM,CJF_1,CJF,1,R,R-JUM091120J101,2,0.8801705481550572,0.5796696816953109,0.7570969481073356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J102,JUM,CJF_1,CJF,1,R,R-JUM091120J102,1,0.6783466752482277,0.5067216494941287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J103,JUM,CJF_1,CJF,1,R,R-JUM091120J103,4,1.0223943505153625,0.47808828963426525,0.6436383347201778,0.8014533413015035,0.941114244499535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J104,JUM,CJF_1,CJF,1,R,R-JUM091120J104,5,1.1759826921011316,0.44219779450340835,0.6308625870866031,0.8064571342581168,0.9231402772679818,1.060680723265394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J105,JUM,CJF_1,CJF,1,R,R-JUM091120J105,5,1.1589888143688356,0.4962616458616728,0.6775249918125208,0.844629987579896,0.9756147058565786,1.0803085574175986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J106,JUM,CJF_1,CJF,1,R,R-JUM091120J106,4,1.0882888750207265,0.5463906828167024,0.7013425046115828,0.8736292343734924,1.0005402079704782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J107,JUM,CJF_1,CJF,1,R,R-JUM091120J107,5,1.2151563417610083,0.4865220027907582,0.7207982706897338,0.8748257018131526,0.9882692484624377,1.1326101745536783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J108,JUM,CJF_1,CJF,1,R,R-JUM091120J108,5,1.1749556428593868,0.5558752353426525,0.70552043248472,0.8525658751437352,0.9621052735432372,1.069830335442839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J109,JUM,CJF_1,CJF,1,R,R-JUM091120J109,5,1.068610070037311,0.49373358335636397,0.6704399845038413,0.7804073437321618,0.8911350026519359,0.9806328360360774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J110,JUM,CJF_1,CJF,1,R,R-JUM091120J110,5,1.2484767898477962,0.5475823003041201,0.8159694295609232,0.9661026626123524,1.060015509486478,1.1682785466895678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J111,JUM,CJF_1,CJF,1,R,R-JUM091120J111,4,0.8873503328307344,0.3786513956210526,0.510301931367579,0.6283689574319992,0.7692833067663145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J112,JUM,CJF_1,CJF,1,R,R-JUM091120J112,3,0.8499473324378151,0.4099041923158744,0.6231601150351092,0.7351477229106252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J114,JUM,CJF_1,CJF,1,R,R-JUM091120J114,1,0.6771256907187462,0.4828717412134996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J115,JUM,CJF_1,CJF,1,R,R-JUM091120J115,6,1.310828524691087,0.5255115201322199,0.7454758221243665,0.9060087699536383,0.9941880424917384,1.0916785215409217,1.2086057124542489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
