fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7
JUM101521J063,JUM,CJF_3,CJF,3,R,R-JUM101521J063,0,0.6076278072387953,NA,NA,NA,NA,NA,NA,NA
JUM101521J064,JUM,CJF_1,CJF,1,R,R-JUM101521J064,0,0.5554924464411429,NA,NA,NA,NA,NA,NA,NA
JUM101521J064,JUM,CJF_2,CJF,2,R,R-JUM101521J064,0,0.5585786944837711,NA,NA,NA,NA,NA,NA,NA
JUM101521J064,JUM,CJF_3,CJF,3,R,R-JUM101521J064,0,0.5980518033081468,NA,NA,NA,NA,NA,NA,NA
JUM101521J066,JUM,CJF_1,CJF,1,R,R-JUM101521J066,0,0.3807418842870556,NA,NA,NA,NA,NA,NA,NA
JUM101521J066,JUM,CJF_2,CJF,2,R,R-JUM101521J066,0,0.39497311888977804,NA,NA,NA,NA,NA,NA,NA
JUM101521J066,JUM,CJF_3,CJF,3,R,R-JUM101521J066,0,0.41867942272140224,NA,NA,NA,NA,NA,NA,NA
JUM101521J067,JUM,CJF_1,CJF,1,R,R-JUM101521J067,0,0.4299106646136439,NA,NA,NA,NA,NA,NA,NA
JUM101521J067,JUM,CJF_2,CJF,2,R,R-JUM101521J067,0,0.41575008272187014,NA,NA,NA,NA,NA,NA,NA
JUM101521J067,JUM,CJF_3,CJF,3,R,R-JUM101521J067,0,0.41587404151792406,NA,NA,NA,NA,NA,NA,NA
JUM101521J068,JUM,CJF_1,CJF,1,R,R-JUM101521J068,0,0.4456112171785083,NA,NA,NA,NA,NA,NA,NA
JUM101521J068,JUM,CJF_2,CJF,2,R,R-JUM101521J068,0,0.3789656331657818,NA,NA,NA,NA,NA,NA,NA
JUM101521J068,JUM,CJF_3,CJF,3,R,R-JUM101521J068,0,0.40114052568842834,NA,NA,NA,NA,NA,NA,NA
JUM101521J069,JUM,CJF_1,CJF,1,R,R-JUM101521J069,0,0.47055437531294564,NA,NA,NA,NA,NA,NA,NA
JUM101521J069,JUM,CJF_2,CJF,2,R,R-JUM101521J069,0,0.5329930380098993,NA,NA,NA,NA,NA,NA,NA
JUM101521J069,JUM,CJF_3,CJF,3,R,R-JUM101521J069,0,0.43929056574618547,NA,NA,NA,NA,NA,NA,NA
JUM101521J070,JUM,CJF_1,CJF,1,R,R-JUM101521J070,6,1.190659198851423,0.4163065514340406,0.6640269906237852,0.8027958411017987,0.9054804892693451,1.008864119217223,1.1074026676603743,NA
JUM101521J070,JUM,CJF_2,CJF,2,R,R-JUM101521J070,6,1.0924159045772188,0.3623393971149947,0.5505872313292425,0.7086078634318096,0.851453790029273,0.956312029151605,1.0388053989504464,NA
JUM101521J070,JUM,CJF_3,CJF,3,R,R-JUM101521J070,6,1.140682378006357,0.4463507454313679,0.6063894333215241,0.7717751203306444,0.8829234115232192,1.0157155007339522,1.0827950489297347,NA
JUM101521J071,JUM,CJF_1,CJF,1,R,R-JUM101521J071,2,0.7864032125507292,0.42907684345979397,0.6325061311229676,NA,NA,NA,NA,NA
JUM101521J071,JUM,CJF_2,CJF,2,R,R-JUM101521J071,2,0.7671226743377039,0.43490537148060776,0.6138411332358601,NA,NA,NA,NA,NA
JUM101521J071,JUM,CJF_3,CJF,3,R,R-JUM101521J071,2,0.7482500857630594,0.43633830347960273,0.6381073429743311,NA,NA,NA,NA,NA
JUM101521J072,JUM,CJF_1,CJF,1,R,R-JUM101521J072,2,0.8024626069108154,0.48445081018717434,0.67160494236656,NA,NA,NA,NA,NA
JUM101521J072,JUM,CJF_2,CJF,2,R,R-JUM101521J072,2,0.8003985182068576,0.4702259778169382,0.6493989824125479,NA,NA,NA,NA,NA
JUM101521J072,JUM,CJF_3,CJF,3,R,R-JUM101521J072,2,0.7972992327111162,0.4751030278759665,0.6893403348683054,NA,NA,NA,NA,NA
JUM101521J073,JUM,CJF_1,CJF,1,R,R-JUM101521J073,3,0.8731427467977642,0.38265117618765643,0.5675238414152992,0.7482998172366695,NA,NA,NA,NA
JUM101521J073,JUM,CJF_2,CJF,2,R,R-JUM101521J073,3,0.8626569297347235,0.372540549631354,0.5722775502528562,0.7333622192648489,NA,NA,NA,NA
JUM101521J073,JUM,CJF_3,CJF,3,R,R-JUM101521J073,3,0.9068741552747049,0.4285448773581722,0.6110915118629202,0.7898357314777535,NA,NA,NA,NA
JUM101521J074,JUM,CJF_2,CJF,2,R,R-JUM101521J074,2,0.6999199261287146,0.384701469576424,0.5887392430201307,NA,NA,NA,NA,NA
JUM101521J074,JUM,CJF_3,CJF,3,R,R-JUM101521J074,2,0.7026177511962731,0.41648042842247335,0.6008758657358931,NA,NA,NA,NA,NA
JUM101521J075,JUM,CJF_1,CJF,1,R,R-JUM101521J075,2,0.8560602497950804,0.4422265783687305,0.679128816555275,NA,NA,NA,NA,NA
JUM101521J075,JUM,CJF_2,CJF,2,R,R-JUM101521J075,2,0.8150422515288872,0.40972810698598866,0.6402760747118916,NA,NA,NA,NA,NA
JUM101521J075,JUM,CJF_3,CJF,3,R,R-JUM101521J075,2,0.7702542599296034,0.4107781610920344,0.6179287225287386,NA,NA,NA,NA,NA
JUM101521J076,JUM,CJF_1,CJF,1,R,R-JUM101521J076,3,0.8801503228466351,0.40990054174204027,0.5515551732362998,0.7146410527688143,NA,NA,NA,NA
JUM101521J076,JUM,CJF_2,CJF,2,R,R-JUM101521J076,3,0.8843443144684537,0.49129087495130375,0.7075615697201043,0.8034905048499239,NA,NA,NA,NA
JUM101521J076,JUM,CJF_3,CJF,3,R,R-JUM101521J076,3,0.6341772043201082,0.38447441321631753,0.4823027407877435,0.5702122414851309,NA,NA,NA,NA
JUM101521J077,JUM,CJF_1,CJF,1,R,R-JUM101521J077,2,0.846837699509171,0.4755241202967684,0.6742609626971078,NA,NA,NA,NA,NA
JUM101521J077,JUM,CJF_2,CJF,2,R,R-JUM101521J077,2,0.8010528118104863,0.4249951092986784,0.6504587974303027,NA,NA,NA,NA,NA
JUM101521J077,JUM,CJF_3,CJF,3,R,R-JUM101521J077,2,0.7546996961963179,0.4138314143250246,0.6144209412991006,NA,NA,NA,NA,NA
JUM101521J078,JUM,CJF_1,CJF,1,R,R-JUM101521J078,2,0.9534947003477345,0.5572435582762144,0.808719461053182,NA,NA,NA,NA,NA
JUM101521J078,JUM,CJF_2,CJF,2,R,R-JUM101521J078,2,0.9406374012141665,0.5477715234956638,0.7564387158266576,NA,NA,NA,NA,NA
JUM101521J078,JUM,CJF_3,CJF,3,R,R-JUM101521J078,2,0.922460805602489,0.5181966819574443,0.7655975078916799,NA,NA,NA,NA,NA
JUM101521J079,JUM,CJF_1,CJF,1,R,R-JUM101521J079,3,0.9232870939846589,0.4426693417484797,0.6418322008959694,0.8264292100775996,NA,NA,NA,NA
JUM101521J079,JUM,CJF_2,CJF,2,R,R-JUM101521J079,3,0.9567960153787569,0.48748543213784923,0.6942508231977994,0.8557205372760673,NA,NA,NA,NA
JUM101521J079,JUM,CJF_3,CJF,3,R,R-JUM101521J079,3,0.9287106710855431,0.4636634308781424,0.6443403382573526,0.79503714377841594,NA,NA,NA,NA
JUM101521J080,JUM,CJF_1,CJF,1,R,R-JUM101521J080,2,0.7937262762600025,0.448792444400998,0.6261145676033599,NA,NA,NA,NA,NA
JUM101521J080,JUM,CJF_2,CJF,2,R,R-JUM101521J080,2,0.7615962054186438,0.38901902856108067,0.613330629398818,NA,NA,NA,NA,NA
JUM101521J080,JUM,CJF_3,CJF,3,R,R-JUM101521J080,2,0.7444947249122517,0.4043745656597452,0.5872778344469813,NA,NA,NA,NA,NA
JUM101521J082,JUM,CJF_1,CJF,1,R,R-JUM101521J082,6,1.0028678604706218,0.5616805658321652,0.6722200792486333,0.7522317919385846,0.836097508673428,0.9064693725736841,0.9492063581198238,NA
JUM101521J082,JUM,CJF_2,CJF,2,R,R-JUM101521J082,6,1.2051738062599766,0.4254019456088878,0.6805798939509227,0.7838511542266741,0.8871619263919881,1.0025920436153728,1.1383000930479976,NA
JUM101521J082,JUM,CJF_3,CJF,3,R,R-JUM101521J082,6,1.1034029159210845,0.3790982202125012,0.597533711922303,0.7226747202528204,0.846385624836805,0.9456003949114522,1.0352196830697884,NA
JUM101521J083,JUM,CJF_1,CJF,1,R,R-JUM101521J083,7,1.3520831591263545,0.47003253400393774,0.6693929170913316,0.8160230292454067,0.9591427432745075,1.0779006100848374,1.1336451007723278,1.2268006744368802
JUM101521J083,JUM,CJF_2,CJF,2,R,R-JUM101521J083,7,1.2840751182900048,0.4016957076517577,0.589305536969727,0.753612104674705,0.8603666086231602,0.9864012788966026,1.0727218756463153,1.1896933331941422
JUM101521J083,JUM,CJF_3,CJF,3,R,R-JUM101521J083,7,1.3776317843764914,0.47827040452892416,0.6624490398720791,0.8208992786115531,0.984558260062697,1.0813171529017487,1.182206453364081,1.2681663517129331
JUM101521J084,JUM,CJF_1,CJF,1,R,R-JUM101521J084,2,0.8014834652473604,0.45559964761193616,0.6203177747146653,NA,NA,NA,NA,NA
JUM101521J084,JUM,CJF_2,CJF,2,R,R-JUM101521J084,2,0.6469609045969371,0.3565730118156384,0.55320012453027,NA,NA,NA,NA,NA
JUM101521J084,JUM,CJF_3,CJF,3,R,R-JUM101521J084,2,0.7135035204445274,0.4000077141053422,0.6027063599155185,NA,NA,NA,NA,NA
JUM101521J085,JUM,CJF_1,CJF,1,R,R-JUM101521J085,2,0.8573400736517862,0.5037643646658312,0.6993710525427606,NA,NA,NA,NA,NA
JUM101521J085,JUM,CJF_2,CJF,2,R,R-JUM101521J085,2,0.8372569786884833,0.47840300301785466,0.6876607144975899,NA,NA,NA,NA,NA
JUM101521J085,JUM,CJF_3,CJF,3,R,R-JUM101521J085,2,0.8961969570210465,0.5168514867434161,0.7086607336441391,NA,NA,NA,NA,NA
JUM101521J086,JUM,CJF_1,CJF,1,R,R-JUM101521J086,0,0.47225822295787806,NA,NA,NA,NA,NA,NA,NA
JUM101521J086,JUM,CJF_2,CJF,2,R,R-JUM101521J086,0,0.43396063337064256,NA,NA,NA,NA,NA,NA,NA
JUM101521J086,JUM,CJF_3,CJF,3,R,R-JUM101521J086,0,0.43053168536385683,NA,NA,NA,NA,NA,NA,NA
JUM101521J087,JUM,CJF_1,CJF,1,R,R-JUM101521J087,0,0.4784901831223607,NA,NA,NA,NA,NA,NA,NA
JUM101521J087,JUM,CJF_2,CJF,2,R,R-JUM101521J087,0,0.5064341951980104,NA,NA,NA,NA,NA,NA,NA
JUM101521J087,JUM,CJF_3,CJF,3,R,R-JUM101521J087,0,0.5074082908627962,NA,NA,NA,NA,NA,NA,NA
JUM101521J088,JUM,CJF_1,CJF,1,R,R-JUM101521J088,0,0.581958312401677,NA,NA,NA,NA,NA,NA,NA
JUM101521J088,JUM,CJF_2,CJF,2,R,R-JUM101521J088,0,0.4962962808072812,NA,NA,NA,NA,NA,NA,NA
JUM101521J088,JUM,CJF_3,CJF,3,R,R-JUM101521J088,0,0.5467884471875496,NA,NA,NA,NA,NA,NA,NA
JUM101521J089,JUM,CJF_1,CJF,1,R,R-JUM101521J089,0,0.5484664547517476,NA,NA,NA,NA,NA,NA,NA
JUM101521J089,JUM,CJF_2,CJF,2,R,R-JUM101521J089,0,0.5318372657860037,NA,NA,NA,NA,NA,NA,NA
JUM101521J089,JUM,CJF_3,CJF,3,R,R-JUM101521J089,0,0.5160916017293955,NA,NA,NA,NA,NA,NA,NA
JUM101521J090,JUM,CJF_1,CJF,1,R,R-JUM101521J090,2,0.8514232584272667,0.5212321283692976,0.6941113233829845,NA,NA,NA,NA,NA
JUM101521J090,JUM,CJF_2,CJF,2,R,R-JUM101521J090,2,0.8411442252547208,0.52603807394016,0.7144831584625737,NA,NA,NA,NA,NA
JUM101521J090,JUM,CJF_3,CJF,3,R,R-JUM101521J090,2,0.8018720883831176,0.46905937197327696,0.658383929105458,NA,NA,NA,NA,NA
JUM101521J091,JUM,CJF_1,CJF,1,R,R-JUM101521J091,0,0.509208924814607,NA,NA,NA,NA,NA,NA,NA
JUM101521J091,JUM,CJF_2,CJF,2,R,R-JUM101521J091,0,0.431670950420761,NA,NA,NA,NA,NA,NA,NA
JUM101521J091,JUM,CJF_3,CJF,3,R,R-JUM101521J091,0,0.4703285610509992,NA,NA,NA,NA,NA,NA,NA
JUM101521J092,JUM,CJF_1,CJF,1,R,R-JUM101521J092,0,0.5241824125244289,NA,NA,NA,NA,NA,NA,NA
JUM101521J092,JUM,CJF_2,CJF,2,R,R-JUM101521J092,0,0.5005632902407218,NA,NA,NA,NA,NA,NA,NA
JUM101521J092,JUM,CJF_3,CJF,3,R,R-JUM101521J092,0,0.5233826242146993,NA,NA,NA,NA,NA,NA,NA
JUM101521J093,JUM,CJF_1,CJF,1,R,R-JUM101521J093,0,0.4283962582557273,NA,NA,NA,NA,NA,NA,NA
JUM101521J093,JUM,CJF_2,CJF,2,R,R-JUM101521J093,0,0.4171029860894007,NA,NA,NA,NA,NA,NA,NA
JUM101521J093,JUM,CJF_3,CJF,3,R,R-JUM101521J093,0,0.4224126409046609,NA,NA,NA,NA,NA,NA,NA
JUM101521J094,JUM,CJF_1,CJF,1,R,R-JUM101521J094,0,0.484897715372015,NA,NA,NA,NA,NA,NA,NA
JUM101521J094,JUM,CJF_2,CJF,2,R,R-JUM101521J094,0,0.4148353541990804,NA,NA,NA,NA,NA,NA,NA
JUM101521J094,JUM,CJF_3,CJF,3,R,R-JUM101521J094,0,0.42710792263632785,NA,NA,NA,NA,NA,NA,NA
JUM101521J095,JUM,CJF_1,CJF,1,R,R-JUM101521J095,0,0.5379529808659761,NA,NA,NA,NA,NA,NA,NA
JUM101521J095,JUM,CJF_2,CJF,2,R,R-JUM101521J095,0,0.4961403066500011,NA,NA,NA,NA,NA,NA,NA
JUM101521J095,JUM,CJF_3,CJF,3,R,R-JUM101521J095,0,0.4935360075228115,NA,NA,NA,NA,NA,NA,NA
JUM101521J096,JUM,CJF_1,CJF,1,R,R-JUM101521J096,0,0.5722052087647866,NA,NA,NA,NA,NA,NA,NA
JUM101521J096,JUM,CJF_2,CJF,2,R,R-JUM101521J096,0,0.458036427547661,NA,NA,NA,NA,NA,NA,NA
JUM101521J096,JUM,CJF_3,CJF,3,R,R-JUM101521J096,0,0.475204049172634,NA,NA,NA,NA,NA,NA,NA
JUM101521J097,JUM,CJF_1,CJF,1,R,R-JUM101521J097,0,0.5609071667509797,NA,NA,NA,NA,NA,NA,NA
JUM101521J097,JUM,CJF_2,CJF,2,R,R-JUM101521J097,0,0.5576336505190708,NA,NA,NA,NA,NA,NA,NA
JUM101521J097,JUM,CJF_3,CJF,3,R,R-JUM101521J097,0,0.5540709073011774,NA,NA,NA,NA,NA,NA,NA
JUM101521J098,JUM,CJF_1,CJF,1,R,R-JUM101521J098,0,0.48958196319161623,NA,NA,NA,NA,NA,NA,NA
JUM101521J098,JUM,CJF_2,CJF,2,R,R-JUM101521J098,0,0.4269405632350912,NA,NA,NA,NA,NA,NA,NA
JUM101521J098,JUM,CJF_3,CJF,3,R,R-JUM101521J098,0,0.4751844518447046,NA,NA,NA,NA,NA,NA,NA
JUM101521J099,JUM,CJF_1,CJF,1,R,R-JUM101521J099,0,0.5540668324908308,NA,NA,NA,NA,NA,NA,NA
JUM101521J099,JUM,CJF_2,CJF,2,R,R-JUM101521J099,0,0.4763613917007257,NA,NA,NA,NA,NA,NA,NA
JUM101521J099,JUM,CJF_3,CJF,3,R,R-JUM101521J099,0,0.5064932090497136,NA,NA,NA,NA,NA,NA,NA
JUM101521J103,JUM,CJF_1,CJF,1,R,R-JUM101521J103,0,0.4459212627987237,NA,NA,NA,NA,NA,NA,NA
JUM101521J103,JUM,CJF_2,CJF,2,R,R-JUM101521J103,0,0.48489200717660236,NA,NA,NA,NA,NA,NA,NA
JUM101521J103,JUM,CJF_3,CJF,3,R,R-JUM101521J103,0,0.4875413640646695,NA,NA,NA,NA,NA,NA,NA
JUM101521J104,JUM,CJF_1,CJF,1,R,R-JUM101521J104,0,0.5433479956118538,NA,NA,NA,NA,NA,NA,NA
JUM101521J104,JUM,CJF_2,CJF,2,R,R-JUM101521J104,0,0.5125820242951507,NA,NA,NA,NA,NA,NA,NA
JUM101521J104,JUM,CJF_3,CJF,3,R,R-JUM101521J104,0,0.5281628407623887,NA,NA,NA,NA,NA,NA,NA
JUM101521J105,JUM,CJF_1,CJF,1,R,R-JUM101521J105,7,1.4862389434898617,0.5914750484771968,0.8429286110093115,0.9776014730451763,1.0934338572110438,1.2088677389560711,1.2913068145677427,1.4130208556027697
JUM101521J105,JUM,CJF_2,CJF,2,R,R-JUM101521J105,7,1.511406938673927,0.6548837508762715,0.8751897168112125,0.9971716554164302,1.1273586820726211,1.236144150364929,1.3380493393868313,1.430339219788004
JUM101521J105,JUM,CJF_3,CJF,3,R,R-JUM101521J105,7,1.5050406411263932,0.6503926217854019,0.8611590148716124,1.0023609486425573,1.1154458851506068,1.241038689839507,1.3450254927961327,1.4357846555393616
JUM101521J106,JUM,CJF_1,CJF,1,R,R-JUM101521J106,5,1.260646484481472,0.5533962816560546,0.7341960181796473,0.8821579391258734,0.9824753435976609,1.1055738206009966,NA,NA
JUM101521J106,JUM,CJF_2,CJF,2,R,R-JUM101521J106,5,1.2055429584823687,0.5162626399807339,0.684278677793984,0.8422914341919324,1.0039811193661021,1.079751291456007,NA,NA
JUM101521J106,JUM,CJF_3,CJF,3,R,R-JUM101521J106,5,1.2347353811772606,0.589575209884786,0.7397348811776784,0.8835895718115567,1.0087226312223008,1.1191564481319902,NA,NA
JUM101521J107,JUM,CJF_1,CJF,1,R,R-JUM101521J107,7,1.3994374614798193,0.5923848810256892,0.8112549262859761,0.945448471087976,1.0605215983728788,1.1459684435610713,1.2525844138638347,1.3147084957030846
JUM101521J107,JUM,CJF_2,CJF,2,R,R-JUM101521J107,7,1.3518531298214844,0.5498004685389806,0.7733443425987274,0.9291784041384583,0.9988875096268589,1.1172507461829664,1.2227280939971459,1.2939678683381635
JUM101521J107,JUM,CJF_3,CJF,3,R,R-JUM101521J107,7,0.8847241508232982,0.3241469834114961,0.4688981194585937,0.5259324560945039,0.5952218787290992,0.6833070185129423,0.75840039155279515,0.811104139274042
JUM101521J108,JUM,CJF_1,CJF,1,R,R-JUM101521J108,0,0.6423574198063658,NA,NA,NA,NA,NA,NA,NA
JUM101521J108,JUM,CJF_2,CJF,2,R,R-JUM101521J108,0,0.586701014391569,NA,NA,NA,NA,NA,NA,NA
JUM101521J108,JUM,CJF_3,CJF,3,R,R-JUM101521J108,0,0.6023697995059428,NA,NA,NA,NA,NA,NA,NA
JUM101521J109,JUM,CJF_1,CJF,1,R,R-JUM101521J109,0,0.5070492423454799,NA,NA,NA,NA,NA,NA,NA
JUM101521J109,JUM,CJF_2,CJF,2,R,R-JUM101521J109,0,0.546599729465025,NA,NA,NA,NA,NA,NA,NA
JUM101521J109,JUM,CJF_3,CJF,3,R,R-JUM101521J109,0,0.4907117244293435,NA,NA,NA,NA,NA,NA,NA
JUM101521J110,JUM,CJF_1,CJF,1,R,R-JUM101521J110,0,0.4065550202710731,NA,NA,NA,NA,NA,NA,NA
JUM101521J110,JUM,CJF_2,CJF,2,R,R-JUM101521J110,0,0.4479029779459526,NA,NA,NA,NA,NA,NA,NA
JUM101521J110,JUM,CJF_3,CJF,3,R,R-JUM101521J110,0,0.4518053432986757,NA,NA,NA,NA,NA,NA,NA
JUM101521J111,JUM,CJF_1,CJF,1,R,R-JUM101521J111,0,0.6108565800817034,NA,NA,NA,NA,NA,NA,NA
JUM101521J111,JUM,CJF_2,CJF,2,R,R-JUM101521J111,0,0.5985687876365505,NA,NA,NA,NA,NA,NA,NA
JUM101521J111,JUM,CJF_3,CJF,3,R,R-JUM101521J111,0,0.5692155939469139,NA,NA,NA,NA,NA,NA,NA
JUM101521J112,JUM,CJF_1,CJF,1,R,R-JUM101521J112,0,0.5253535493102287,NA,NA,NA,NA,NA,NA,NA
JUM101521J112,JUM,CJF_2,CJF,2,R,R-JUM101521J112,0,0.5449204970731859,NA,NA,NA,NA,NA,NA,NA
JUM101521J112,JUM,CJF_3,CJF,3,R,R-JUM101521J112,0,0.5766958038188728,NA,NA,NA,NA,NA,NA,NA
JUM101521J114,JUM,CJF_1,CJF,1,R,R-JUM101521J114,0,0.5486591201730557,NA,NA,NA,NA,NA,NA,NA
JUM101521J114,JUM,CJF_2,CJF,2,R,R-JUM101521J114,0,0.5515352925196509,NA,NA,NA,NA,NA,NA,NA
JUM101521J114,JUM,CJF_3,CJF,3,R,R-JUM101521J114,0,0.5619694337250364,NA,NA,NA,NA,NA,NA,NA
JUM101521J115,JUM,CJF_1,CJF,1,R,R-JUM101521J115,0,0.585818497836551,NA,NA,NA,NA,NA,NA,NA
JUM101521J115,JUM,CJF_2,CJF,2,R,R-JUM101521J115,0,0.5310318694526571,NA,NA,NA,NA,NA,NA,NA
JUM101521J115,JUM,CJF_3,CJF,3,R,R-JUM101521J115,0,0.5691631972185206,NA,NA,NA,NA,NA,NA,NA
