fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,waterbody
NAR032119012,R-NAR032119012,R,CJF_1,1,9,1.2632605364004927,0.48927703411287254,0.6605326130888916,0.7632859604745036,0.8460579084801441,0.9276454589494886,1.0239802812472298,1.0972390849760483,1.1895241772585108,1.2632605364004927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119012,R-NAR032119012,R,CJF_2,2,9,1.2133322466795597,0.42863670495761763,0.6051844581129671,0.7068897519302946,0.8091973548581807,0.8771855820735294,0.9794931850014155,1.075548864917186,1.158450174599,1.2133322466795597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119012,R-NAR032119012,R,CJF_3,3,9,1.2014512889233437,0.45488146490676357,0.5866701507983524,0.6849654255493565,0.7992160368711474,0.8751930339101519,0.9761475314229533,1.05639847836794,1.1398149013109433,1.2014512889233437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119013,R-NAR032119013,R,CJF_1,1,10,1.2298654430724159,0.3676697022699671,0.5356725827962827,0.682026282919627,0.7710351035899677,0.8476999609811677,0.9113942079963758,0.9926229809881744,1.063115856739805,1.1337861184140687,1.2298654430724159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119013,R-NAR032119013,R,CJF_2,2,10,1.2454672092767078,0.3913421840839124,0.5708408296794588,0.7257478852915321,0.8235076007535225,0.8770816116848833,0.9439205804716492,1.0347444947699855,1.09801013433803,1.1742374095255275,1.2454672092767078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119013,R-NAR032119013,R,CJF_3,3,10,1.1740687310324895,0.3466423092751522,0.5119709421443529,0.6547193681207676,0.7685148961437017,0.8295491173183546,0.8848826686959758,0.9627964269663831,1.0341150218807553,1.1028613722657874,1.1740687310324895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119014,R-NAR032119014,R,CJF_1,1,11,1.2694321507423456,0.34839350763301874,0.5846732657484619,0.7087427591137745,0.8041956794305626,0.8877169847077507,0.9449260019966622,1.0188923637189176,1.0880571248555664,1.1596468150931563,1.2097740755443533,1.2694321507423456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119014,R-NAR032119014,R,CJF_2,2,11,1.2873081853945336,0.37055012268504195,0.603978751940821,0.7387380268053645,0.832548248271773,0.907140818706379,0.9648779566739024,1.0442791491100654,1.1020331240520127,1.1718170724850627,1.2440137504061028,1.2873081853945336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032119014,R-NAR032119014,R,CJF_3,3,11,1.2922755890479392,0.3747528533094872,0.6146022346783824,0.7418771544440248,0.8382844897890911,0.9104508297510134,0.9702740135463597,1.0517582322540324,1.1167413369910133,1.1743185480280482,1.239412982002531,1.2922755890479392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219001,R-NAR032219001,R,CJF_1,1,15,1.5906057103231452,0.37149706975019736,0.5379031292101767,0.6795998900347693,0.773422148719963,0.8697826384316475,0.9423664392064321,1.0393691774493174,1.1151334577817933,1.192793720609559,1.2675946281452335,1.3367075881950408,1.4099336375010265,1.4821963140102112,1.5430523324493481,1.5906057103231452,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219001,R-NAR032219001,R,CJF_2,2,14,1.672342869804268,0.4272470473462139,0.7117554323819874,0.8254925361773731,0.9189898364913949,1.007592811482384,1.0973137804415312,1.1784551910785563,1.2650043748447994,1.3295912149995501,1.406442846475514,1.4678579014373614,1.5527756434292608,1.6152175940034819,1.672342869804268,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219001,R-NAR032219001,R,CJF_3,3,15,1.6339622684549289,0.42788866788454594,0.584831421705619,0.7067445490465634,0.8165835601637177,0.896143076477509,0.971350035178281,1.0728815051331433,1.1502647426404242,1.2367506694374926,1.302457364784732,1.371135487065974,1.4338707554792092,1.5160041246632572,1.570829425977947,1.6339622684549289,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219002,R-NAR032219002,R,CJF_1,1,6,1.1137230647986534,0.37096662894186616,0.596951818864466,0.7245946932483859,0.8910930871378628,1.0209501573783926,1.1137230647986534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219002,R-NAR032219002,R,CJF_2,2,6,0.9904749518264298,0.3009517585499568,0.5274337714255174,0.6794819039146762,0.8204525333285826,0.9260464955138309,0.9904749518264298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219002,R-NAR032219002,R,CJF_3,3,6,1.0968755775968353,0.36839558680465623,0.5630596454027207,0.7115878671729884,0.8858195226370725,1.0139153412733601,1.0968755775968353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219003,R-NAR032219003,R,CJF_1,1,6,1.2260024361800081,0.48491690412533794,0.6977073716415129,0.8671393638629502,1.005460057539911,1.144007744432865,1.2260024361800081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219003,R-NAR032219003,R,CJF_2,2,6,1.2930375856369327,0.5186964339444357,0.7606422021885508,0.920935854245025,1.042390593028766,1.1822712160383302,1.2930375856369327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219003,R-NAR032219003,R,CJF_3,3,6,1.2889623532239265,0.5512291437466412,0.78104329759768365,0.9354978984493181,1.0679996986737514,1.1928951645482573,1.2889623532239265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219004,R-NAR032219004,R,CJF_1,1,8,1.1475713745878362,0.350272306285936,0.5510431524190671,0.7349312865731001,0.8529172045834581,0.9317815666047077,1.0067253625244346,1.080854842557804,1.1475713745878362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219004,R-NAR032219004,R,CJF_2,2,8,1.194445108760225,0.39393563287130257,0.5933936436844099,0.7761865747908805,0.8814329388713784,0.9584285117258234,1.042255414714381,1.1132956384081596,1.194445108760225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219004,R-NAR032219004,R,CJF_3,3,8,1.1446009009579947,0.3662142891424155,0.534828232480342,0.7483034352381502,0.8460951352777044,0.925556322994211,0.9895813634017454,1.0556675001587479,1.1446009009579947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219005,R-NAR032219005,R,CJF_1,1,15,1.8524796145576137,0.45893375863787433,0.70336210003158806,0.893215325077698,0.9875885561737855,1.1298247578953209,1.25057181229558,1.3521490837155723,1.4094124853554981,1.4874271924140778,1.5656878467735318,1.6203859367715732,1.6771574438097503,1.7291672485154699,1.7908234315365414,1.8524796145576137,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219005,R-NAR032219005,R,CJF_2,2,15,1.7652069308728686,0.4926480685204689,0.6772330262639494,0.843860337666333,0.9682794463917519,1.1377494969185655,1.2322425070836058,1.3339892549840242,1.3859604105747962,1.453997365098495,1.5317972725360012,1.6023533782624781,1.6502371231639539,1.6858288279244957,1.7204795769931265,1.7652069308728686,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219005,R-NAR032219005,R,CJF_3,3,12,1.7595555534934442,0.43337433073625276,0.6475261040679765,0.8072187076547247,0.9552187074812767,1.1057816255425572,1.1989484598196491,1.3078667993096014,1.4423592687501934,1.5355261030272847,1.5826705138725563,1.651011209807975,1.7595555534934442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219006,R-NAR032219006,R,CJF_1,1,5,1.0223362461475793,0.34839205068483037,0.5901929762174929,0.7681417365000927,0.9311740834921467,1.0223362461475793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219006,R-NAR032219006,R,CJF_2,2,5,1.0715203560795603,0.38929507224760296,0.6085728136912951,0.792508413089656,0.9453585735643885,1.0715203560795603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219006,R-NAR032219006,R,CJF_3,3,5,1.01742610966562,0.33213642275224026,0.5490183258861604,0.7383078486840158,0.8916631693428498,1.01742610966562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219007,R-NAR032219007,R,CJF_1,1,9,1.2507918536069156,0.45307394364293646,0.5981800272679642,0.7178885128227511,0.847348385337034,0.9361656088010618,1.0041341373256838,1.0667902020827722,1.1556074255468,1.2507918536069156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219007,R-NAR032219007,R,CJF_2,2,9,1.2209355567412639,0.44586655251497354,0.6163183663200821,0.7206716232234701,0.8225152113268388,0.9138451240304644,1.0015806997330385,1.0820247691353841,1.1544648319380064,1.2209355567412639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032219007,R-NAR032219007,R,CJF_3,3,9,1.2120811679767483,0.4206485624677464,0.6286004687077511,0.7208656105802319,0.8435184362075403,0.9133747570824644,0.9958482715358317,1.062576898807786,1.1302119084106623,1.2120811679767483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419001,R-NAR032419001,R,CJF_1,1,20,1.8541657340060005,0.4200299188515837,0.5526630214162469,0.694549703465654,0.7873202218111568,0.8960021101974575,0.9980262080277038,1.0614014569859684,1.1460479720767411,1.2347564887948783,1.3007275266818328,1.3907339378643149,1.440102578919716,1.5114335128983796,1.5667689177190798,1.6035130044531272,1.6455328281617188,1.6968062313550536,1.7461748724104549,1.7921725386292457,1.8541657340060005,NA,NA,NAR
NAR032419001,R-NAR032419001,R,CJF_2,2,18,1.884938749553292,0.4447045643999671,0.5855481013381836,0.7202170182543096,0.833553490419468,0.9321739439795138,1.013953555141985,1.1259067866713854,1.2218606846375604,1.3008738145285141,1.3846783238058002,1.4451254902173043,1.5624118329344465,1.6388583329091757,1.6737234069847902,1.7173297309987199,1.7689357217942623,1.8219249532255637,1.884938749553292,NA,NA,NA,NA,NAR
NAR032419001,R-NAR032419001,R,CJF_3,3,21,1.823685775365808,0.39834359469735725,0.5329121008064654,0.6574125009067574,0.7819322332772192,0.8656397939823195,0.9499837636683677,1.043045692320655,1.1481622830052836,1.2124280374842098,1.2827307891143918,1.3744425707241024,1.4313598455495364,1.4956256000284627,1.5438442481578274,1.5753020518760021,1.6214954794415017,1.660996168604627,1.6984909694740575,1.723256034789858,1.7821791979089874,1.823685775365808,NA,NAR
NAR032419002,R-NAR032419002,R,CJF_1,1,9,1.3588937575764017,0.420072577435492,0.6050168141953435,0.7829625165448865,0.8880913584638245,0.9844265558897696,1.0760011192283523,1.2032169999008102,1.2856341069055355,1.3588937575764017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419002,R-NAR032419002,R,CJF_2,2,9,1.4184215820804904,0.4654188584570642,0.6805215308919037,0.8350687376776514,0.9459673819817057,1.047353592917925,1.1593112190061154,1.2402728559540757,1.3356827070327104,1.4184215820804904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419002,R-NAR032419002,R,CJF_3,3,9,1.3890838671120034,0.4508956387745757,0.6710005164897018,0.8131419736718438,0.9309486909640574,1.0275939596608568,1.1515369414488617,1.2408061454340704,1.3162899655354547,1.3890838671120034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419003,R-NAR032419003,R,CJF_1,1,11,1.345536180748318,0.3466440278760594,0.579113608586529,0.7036000864685684,0.8158564234405066,0.9138882354265856,0.9981325361830093,1.099639828682292,1.174730592226667,1.2547779327216921,1.3060917572530069,1.345536180748318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419003,R-NAR032419003,R,CJF_2,2,10,1.3652107830202365,0.3252899823076515,0.5877963820585861,0.747591954718156,0.8515582578374146,0.9152155527230639,1.0232434531039833,1.1219418777966843,1.2054644052236645,1.275743444289757,1.3652107830202365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419003,R-NAR032419003,R,CJF_3,3,10,1.3582773739164922,0.34489469855499116,0.5832860609111,0.7405606596859095,0.8327659627854023,0.9360588640734693,1.02359555614678,1.1166765179791873,1.214425149508157,1.2742423754452221,1.3582773739164922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419004,R-NAR032419004,R,CJF_1,1,10,1.3795918479949347,0.2958511264494132,0.6200171513956594,0.795016637213129,0.9082448453664236,1.0089171032588289,1.1218892697728005,1.2225615276652055,1.2895056718339268,1.3382403017926023,1.3795918479949347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419004,R-NAR032419004,R,CJF_2,2,10,1.40767952658255,0.3237662949934972,0.6588442391583345,0.8281428528386618,0.9388719245853329,1.0541257335907561,1.1536687894300681,1.2496925620735624,1.321207761512487,1.3751269329234097,1.40767952658255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419004,R-NAR032419004,R,CJF_3,3,10,1.4049876894091364,0.30133923994677797,0.6376511622751093,0.7931383159060513,0.9131886134498637,1.0332389109936762,1.1225273117698649,1.2261257391806653,1.3041014028489246,1.3582380962140772,1.4049876894091364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419005,R-NAR032419005,R,CJF_1,1,6,1.1830783466727495,0.3204517010545894,0.6400993677979187,0.8352594044260062,0.9716071748781583,1.0836748480995388,1.1830783466727495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419005,R-NAR032419005,R,CJF_2,2,6,1.1667144671714262,0.32662931766436015,0.6754147700031427,0.8334391307876217,0.948386683498957,1.0798269694056566,1.1667144671714262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419005,R-NAR032419005,R,CJF_3,3,6,1.1683913037061964,0.3307257446873081,0.6696029196254765,0.8365047924903071,0.9606280213838951,1.0796778210689775,1.1683913037061964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419006,R-NAR032419006,R,CJF_1,1,4,0.7967156097976796,0.389590618938312,0.5647517155463884,0.7039989141477014,0.7967156097976796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419006,R-NAR032419006,R,CJF_2,2,4,0.8124192585595312,0.38039608974761246,0.5573235555919178,0.7134781252068214,0.8124192585595312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419006,R-NAR032419006,R,CJF_3,3,4,0.8626655081707113,0.432041650534835,0.6184341361633607,0.7817830158691454,0.8626655081707113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419007,R-NAR032419007,R,CJF_1,1,5,1.0907254426104886,0.43320751683320524,0.6824092431802707,0.8603915837378141,0.9856456884413459,1.0907254426104886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419007,R-NAR032419007,R,CJF_2,2,5,1.0738551757692467,0.3947566499224234,0.6704405637758716,0.82199169657951,0.9616355557762498,1.0738551757692467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419007,R-NAR032419007,R,CJF_3,3,5,1.1026826356245676,0.418689785837749,0.6942723147220535,0.8882427464680671,1.0231096109318436,1.1026826356245676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419008,R-NAR032419008,R,CJF_1,1,8,1.303319835954018,0.4271287966439481,0.6215186783646061,0.7422748250306859,0.8750492298984329,0.985693680640359,1.0911866893119737,1.1858085690807365,1.303319835954018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419008,R-NAR032419008,R,CJF_2,2,8,1.3144098326143805,0.43760563499415006,0.6144711657248808,0.7385554077653647,0.8800095689601402,1.0056867386325554,1.0977758155020867,1.199922188517578,1.3144098326143805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032419008,R-NAR032419008,R,CJF_3,3,8,1.27810546968031,0.4386416568272671,0.6152670978421759,0.7373690919306919,0.8643505588647767,0.9886475984841315,1.069885800615179,1.1825958853504754,1.27810546968031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519001,R-NAR032519001,R,CJF_1,1,8,1.2562736702270034,0.49095009982917354,0.6228752347379888,0.7176683324694296,0.8478212612758835,0.9621343710242295,1.0764474807725746,1.1474129595398153,1.2562736702270034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519001,R-NAR032519001,R,CJF_2,2,8,1.2490131601323675,0.4934107828462878,0.624712086011803,0.7276131737117693,0.8580924530948079,0.9631547194712844,1.0643056403859779,1.1383955007291569,1.2490131601323675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519001,R-NAR032519001,R,CJF_3,3,8,1.2981745045775255,0.5324388897456317,0.6785237343409324,0.7868852901234816,0.9094085624698307,1.0248509765342804,1.1002201378646892,1.1944509436014756,1.2981745045775255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519002,R-NAR032519002,R,CJF_1,1,9,1.285865982412448,0.48651937444134374,0.6687529741731661,0.801314522226553,0.8914473649647398,0.9745739589858011,1.0725784587457832,1.1549374477152874,1.2207855175896463,1.285865982412448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519002,R-NAR032519002,R,CJF_2,2,9,1.2959263894772801,0.4737232892641247,0.6648481121732421,0.7781839973053589,0.8877280827826113,0.9803278571544997,1.0740537624523887,1.1583001686131171,1.2397621187034606,1.2959263894772801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519002,R-NAR032519002,R,CJF_3,3,9,1.3399977629814934,0.5326348731880496,0.7171749622836938,0.878647540242383,0.9506773540264633,1.033424498935609,1.131349104229858,1.2218329269235026,1.2846357362528005,1.3399977629814934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519003,R-NAR032519003,R,CJF_1,1,6,0.9056706706815976,0.3978748066054382,0.5340077944575004,0.6684975377487019,0.740587011513426,0.8215573976680383,0.9056706706815976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519003,R-NAR032519003,R,CJF_2,2,6,0.99287478955153885,0.48507622642604176,0.6369571267568557,0.7693798223587736,0.8390241424986765,0.9143947780116998,0.99287478955153885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519003,R-NAR032519003,R,CJF_3,3,6,0.9134166904271521,0.4125298468065954,0.5480784716353762,0.6804276941960475,0.7533025118854283,0.8391284442639866,0.9134166904271521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519004,R-NAR032519004,R,CJF_1,1,9,1.2040310249630808,0.47567618226562025,0.653078592240498,0.7618294769806341,0.8398258191608987,0.9225223542673769,0.9959296413352352,1.0618610748466744,1.1426330776571452,1.2040310249630808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519004,R-NAR032519004,R,CJF_2,2,9,1.1879444730272983,0.4782322825168638,0.6385435874160211,0.7542644927939866,0.8307601657743363,0.9085780819167603,0.981068928173248,1.0489223990530663,1.1094559109944269,1.1879444730272983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519004,R-NAR032519004,R,CJF_3,3,9,1.1382779286003677,0.4284889963548487,0.5887018952904663,0.6921079000450385,0.7759373871677676,0.8662923801677777,0.9389391676841851,1.0209003426586734,1.0879693670134813,1.1382779286003677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519005,R-NAR032519005,R,CJF_1,1,8,1.430342641947162,0.43389971241316777,0.7264718900277831,0.8582055851682975,0.9775873923452896,1.1293599130579872,1.2272556673310013,1.3373075737982725,1.430342641947162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519005,R-NAR032519005,R,CJF_2,2,8,1.4092568156935745,0.42774966634889244,0.7253266865254957,0.8456244314633377,0.9687185938830462,1.10258712259944,1.234656721191358,1.3419314371769202,1.4092568156935745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519005,R-NAR032519005,R,CJF_3,3,8,1.3847288198929921,0.4840729652535627,0.7123430448491344,0.8232875212394037,0.956365823961257,1.1058411833966484,1.2148838107733793,1.2992464056079989,1.3847288198929921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519006,R-NAR032519006,R,CJF_1,1,9,1.1336854814691943,0.4155804292200288,0.5945414061212715,0.7113216183165818,0.8020324144997968,0.878577930354867,0.9428203688840009,1.0076612198761137,1.0768248893356218,1.1336854814691943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519006,R-NAR032519006,R,CJF_2,2,9,1.1526304241546146,0.4361938920806122,0.6136502234011246,0.708750212208851,0.7980360004498009,0.892060876184327,0.958009597981799,1.0279806652240466,1.0997837196764817,1.1526304241546146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519006,R-NAR032519006,R,CJF_3,3,9,1.1218931777017211,0.4102970084626094,0.5900855916850642,0.6974319172987608,0.7711204475031789,0.8686186890132245,0.9355290303550303,0.9979205791217612,1.0672929414894796,1.1218931777017211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519007,R-NAR032519007,R,CJF_1,1,9,1.1882741541512314,0.3606586421884411,0.5772426003552973,0.6973607731900682,0.7849379805372882,0.8678273597562931,0.9578702507355119,1.0197861729454403,1.1122947475566578,1.1882741541512314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519007,R-NAR032519007,R,CJF_2,2,9,1.1729046435303843,0.3502329193060719,0.5602854683405296,0.6842354049364053,0.7775248669427574,0.8503927931488419,0.9471140153443612,1.016550181361278,1.1069002377026351,1.1729046435303843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519007,R-NAR032519007,R,CJF_3,3,9,1.1539242250091597,0.3181896285954208,0.5402142126299617,0.6647017357750473,0.7599883890291648,0.8361737920671203,0.9296492333392796,1.0008946254531772,1.077738821971204,1.1539242250091597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519008,R-NAR032519008,R,CJF_1,1,6,1.1328930999281739,0.34016234437484494,0.6619862039295461,0.8149580802078052,0.9316314073336662,1.0427411941925286,1.1328930999281739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519008,R-NAR032519008,R,CJF_2,2,6,1.1179344686530188,0.3184445641737411,0.6426532172516213,0.7906605056229359,0.9220018954672796,1.0210043874433938,1.1179344686530188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519008,R-NAR032519008,R,CJF_3,3,6,1.1251015323528153,0.33390109992406153,0.6834652767645297,0.8036801776311229,0.9119881521899844,1.0272356090715586,1.1251015323528153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519009,R-NAR032519009,R,CJF_1,1,9,1.3476207861025413,0.36786913932314785,0.624026363093395,0.8193373065986209,0.9055607106193888,1.0132246742932396,1.1035517240812502,1.191143010024432,1.2620256291547878,1.3476207861025413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519009,R-NAR032519009,R,CJF_2,2,9,1.3547821964010736,0.40455116565718907,0.6597866450964454,0.8296618454759717,0.9418599495744047,1.0374999857149318,1.1207674944822923,1.206420848138799,1.2890270935472776,1.3547821964010736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519009,R-NAR032519009,R,CJF_3,3,9,1.359128768777314,0.38196872840454077,0.6493756968637496,0.8056665869069778,0.9134581851774136,1.0154434889413169,1.1038884693554267,1.1928875297937938,1.2744180556528562,1.359128768777314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519010,R-NAR032519010,R,CJF_1,1,21,2.0228343916915947,0.4413393534183578,0.5925389736729691,0.7247625499892713,0.8355175988147121,0.9180875835564588,1.007830653329933,1.0998125686343516,1.1824840085847421,1.2651554485351322,1.3454358601416128,1.413913312841512,1.470435623821866,1.534283202646912,1.5955368427107617,1.6641157506193054,1.7159574601204837,1.772682681518124,1.8387691058741138,1.8905093601666487,1.9543062113873735,2.0228343916915947,NA,NAR
NAR032519010,R-NAR032519010,R,CJF_2,2,21,2.0192552927871095,0.46594795156830104,0.6174302924368394,0.7359782197356552,0.8433066844080166,0.9404211270997964,1.0202036555289566,1.1085114079213116,1.1880124700142414,1.266950599434708,1.3460294620232904,1.4228362854529588,1.4672716279853673,1.5418064122561215,1.6095250790501339,1.6536789552463116,1.7117465327322041,1.7631387259094706,1.8233376093861622,1.8907748098439427,1.945001974852586,2.0192552927871095,NA,NAR
NAR032519010,R-NAR032519010,R,CJF_3,3,21,2.0363074596678468,0.4478106605140304,0.6055650511074309,0.7517102725159236,0.850717529659782,0.9356184619004997,1.0227535670375731,1.0981041811084888,1.1879994247856727,1.2679937065305504,1.352719316890017,1.425748097123951,1.4823487186177624,1.5483243364001262,1.6074221136121716,1.6687540637205716,1.7158920279852066,1.7675859989831784,1.838117623498879,1.8993619126666543,1.9632786794339134,2.0363074596678468,NA,NAR
NAR032519011,R-NAR032519011,R,CJF_1,1,9,1.3480417845904469,0.37835220877260084,0.5968340125790457,0.7420077224145721,0.8310260533729926,0.95779966401486,1.049566317740181,1.146888077560045,1.2580683723358976,1.3480417845904469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR032519011,R-NAR032519011,R,CJF_2,2,9,1.3788830140706747,0.43400029959924463,0.6567886234872924,0.8038535240443916,0.8849848614503854,0.9885568252673396,1.1126017534424815,1.1708458424382622,1.2887223365115992,1.3788830140706747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
